-7.035996206251695639e-01,6.815626109555724677e-01,-5.003393825148619994e-02,3.669931072197902405e-02,-5.454757283083989244e-02,1.207828503216774874e-01,-7.123653988659539582e-02,5.902429840058917229e-03,-6.761370360764488996e-02,9.656456895249056205e-02,6.989214778171858322e-01,6.943178887049836767e-01,4.284841631906979864e-02,-1.763192445801645396e-03,-1.151564349549886873e-01,2.670976709936479995e-02,-3.547882503198189486e-02,-5.902204337804810991e-02,-8.870612061962138140e-02,3.173012773128768699e-02
-2.737048518696795218e-01,9.396703573047966440e-01,-9.274180220166912403e-02,1.137007339683161755e-02,-2.105806038594678492e-02,1.053685876585868375e-01,-1.131863566106744295e-01,3.172941039691602304e-03,-3.492974045272308203e-02,8.824775579521283719e-02,-9.558399817811933374e-01,-2.789959573182228536e-01,2.046016392380661103e-02,5.786736903548585914e-02,-4.635414164421077475e-03,3.555681045503290144e-02,8.187640704908337799e-03,5.668369412419000525e-02,2.605965991184061928e-03,-1.383079133321326974e-02
-7.053447091941964509e-01,-7.060003428521792745e-01,2.477998414190058993e-02,-1.431248590170996864e-02,-2.004752058445727694e-02,-3.053315230090435095e-02,3.334766541212318136e-02,1.836978255899413340e-02,1.586246642397905193e-02,1.407665534954869076e-02,-6.999756187144072772e-01,6.916510904053670972e-01,-4.593535262449224138e-02,6.506887642600642230e-02,-4.569595613727132216e-02,1.274579570562657804e-01,-5.338236303309716602e-02,3.217099841724645193e-02,2.156858099401031455e-03,5.555118327356040053e-02
2.218254540459508317e-01,-9.627735047509545785e-01,6.355159584231877268e-02,-2.099724586743978785e-02,1.126156954853118827e-02,-1.114654297328213639e-01,5.958161493786401364e-02,-3.233448207736491081e-02,2.220883477576277021e-02,-4.172375741250097109e-02,9.700661493107335387e-01,2.289482776090806804e-01,-6.790348153693543873e-03,-1.522063819970775715e-02,3.840149331950121203e-03,-3.078975302231289415e-02,2.451386084127151616e-02,-2.782796196965918803e-02,-5.946524212584725771e-02,-2.005941141070181205e-02
6.754112814633516093e-01,-7.180782385832332748e-01,1.012809648815324731e-01,-2.216316166392368059e-02,-2.483442133537917471e-02,-1.180244156934630306e-01,4.498596608673900710e-02,-1.150924215666620024e-02,6.400770328634744488e-03,-2.627781801319164709e-02,-7.319790428784060943e-01,-6.775169417480686462e-01,4.209561098395438183e-02,2.552912299637627794e-02,-2.419936846482911852e-02,-3.769928990286189330e-02,-1.975673783019993995e-02,-1.697070868930357357e-02,3.325521851503578270e-03,7.580185625056288547e-03
-6.868542113018767381e-01,-7.183205807906706264e-01,8.235577724219303453e-02,-1.611720040623420072e-02,1.061707957423586000e-02,-3.519710538997131849e-02,2.395047429090712415e-02,2.504155613643498091e-02,3.306138092525928024e-02,-3.948770907045777434e-02,-7.199082174457954730e-01,6.571332858264093968e-01,-1.171787651512709028e-01,5.787925683058511850e-02,-7.057262507443301525e-02,1.129051606141844855e-01,-7.362737192253676621e-02,-2.338770773687412485e-02,-4.246048631222223979e-02,8.560486767047477408e-02
-6.822764892994490626e-01,7.006590316095319126e-01,-7.640563434528678532e-02,4.674205611703435154e-03,4.032928564023976472e-04,1.560468077637317541e-01,-7.913558369130738179e-02,7.639563062380229364e-02,2.065226266941587799e-02,2.898321271163345134e-02,7.172528618023082947e-01,6.855623992250239329e-01,-6.762381096154704285e-02,-3.877887635968846336e-02,-1.840558285957775986e-02,2.758995864321061448e-02,-2.293504503360953295e-02,-1.484430228367457534e-02,-8.317854032120688967e-02,2.665966007398365423e-02
-7.558448785697566841e-01,6.353473519637464761e-01,-5.375928313958335675e-02,4.581854235435690870e-02,-1.567367034608140031e-02,1.121300337053362239e-01,-6.085641525246915373e-02,4.383813963240283662e-02,-1.689398022341561875e-02,3.624033406148365749e-02,6.430864542077515678e-01,7.570473364288480278e-01,-5.439911365984976405e-02,-8.553993922564069596e-02,-2.101536703773072140e-02,3.280063695399208085e-02,-1.833288477908590064e-02,3.588404954931982346e-03,-3.370078345024248023e-02,6.368398139449890812e-03
9.765684465138544379e-01,-1.702530777240989501e-01,1.303376664103279153e-02,-3.887951898127551403e-02,2.525872761659177321e-03,-7.235695114375281789e-02,5.578103181780277864e-02,-7.639243576440994665e-02,-3.415166089976324343e-02,-1.705551591135064105e-02,-1.811412300316724011e-01,-9.692372152881471026e-01,9.846358537622983131e-02,5.696921807199175312e-03,1.363076802185438433e-02,-1.159294987559834622e-01,2.588116640685211509e-02,-2.459031226084651411e-02,4.426131856949674925e-02,-3.435860369713836932e-02
-7.310018198335486161e-01,6.579490997738416391e-01,-8.515865561021304653e-02,1.571117716561287736e-02,1.376602206422567181e-03,1.181497431764420708e-01,-6.323190358071202610e-02,4.082724181886147191e-02,-1.374208567792890856e-02,7.365626058600628634e-02,6.721970812675552853e-01,7.305894833870167915e-01,-4.889683164843391938e-02,-7.328365040003100017e-02,-2.164971265950104903e-02,5.536313949933668183e-02,-1.472087375050103565e-03,-2.975015233997104283e-02,-4.073829128250421039e-02,2.341074289489087148e-02
-5.844656955588124481e-01,7.926870780269178463e-01,-7.832544442226839487e-02,2.788085351310704008e-02,-1.950757025657647026e-02,9.820390615946943125e-02,-6.255853448110547388e-02,3.422988475989128393e-02,3.480264412002131470e-03,8.951485819553026135e-02,8.018544952708227536e-01,5.868835834996001255e-01,-7.912424835928139055e-02,2.378559559656882611e-03,3.263657135508910706e-02,2.163735028086873069e-02,2.678402013408232724e-02,-1.927860655811397539e-02,-5.757860457107955715e-02,-1.982571012424802492e-02
-6.334021063514309047e-01,7.519724659884926554e-01,-7.846122210092823512e-02,-7.560299553315435496e-03,-2.164007534656821330e-02,1.378416648040796944e-01,-7.395366748222598208e-02,2.568239562918036428e-02,2.227578789429529582e-02,3.212945750002836609e-02,-7.664801128390378304e-01,-6.313360961844742825e-01,5.893751487062715705e-02,6.824707535633933730e-02,-4.332157510797193388e-05,-4.654257102828102816e-02,7.849084684710863624e-03,2.052341081911778636e-02,5.493868204031546187e-02,-1.115285711998477598e-02
-7.508676669737216480e-01,-6.526766539052538674e-01,6.326287082971157605e-02,3.711731442950117615e-02,-7.222228822488413122e-03,-5.569044029043383574e-03,-7.524487084340689656e-03,1.577273585950786719e-02,6.565681002795839549e-02,1.147421624431678444e-02,-6.454384566649631338e-01,7.353487260139198733e-01,-1.082074862387470138e-01,4.266461434857043988e-02,-5.201936871364267086e-03,1.409192896758561520e-01,-4.407373468235292052e-02,-2.305526618059597355e-02,6.166556540512592270e-03,8.212763393034669401e-02
6.739552177853029846e-01,-7.085442384884189648e-01,7.594324952253485306e-02,-2.920561164832573622e-02,6.956517001391052113e-02,-1.324686691799037419e-01,9.621614858396441983e-02,-5.016287183093567914e-02,2.942850532403618741e-02,-4.584672886272724707e-02,-7.280192796526283594e-01,-6.788116014818563748e-01,4.971246777010519119e-02,-7.353674184152081753e-03,2.157616175733677658e-02,-3.253938447949150659e-02,-1.833995464301042475e-02,2.443678475961971741e-02,6.040063337377441638e-02,-2.390068985977588170e-02
7.058104513100146304e-01,-6.895455070833851341e-01,7.501711843088035292e-02,-3.542242304676526676e-02,6.132247969542839201e-04,-1.163178816619213629e-01,5.596101901959721348e-02,6.596071501644802312e-04,5.463796086128368257e-03,-5.276490246888466962e-02,-6.986679221969827047e-01,-7.059872132752417206e-01,2.050730575971858316e-02,5.838801699965139036e-02,2.745081860206707858e-02,-2.168658446208035842e-02,4.004365415125404892e-02,3.136443962139186248e-02,6.932807856395246937e-02,-3.159143698317761623e-02
-6.603871516733997860e-01,7.312619752182569766e-01,-7.791770441047841944e-02,4.670647159183116681e-02,-1.069687995503039793e-02,1.023836306381725042e-01,-6.556154919511932022e-02,3.001432331061001241e-02,2.063793154768324770e-02,6.833841333232440474e-02,7.447220657499104002e-01,6.603949014150187757e-01,-4.061211172754725096e-02,-5.386351619270034717e-04,-1.092377944718443683e-02,2.796755774177188403e-02,-3.248854094219740668e-02,-2.421848712432929374e-02,-6.019693871002441271e-02,3.808884533262749117e-02
-7.402068199281767180e-01,6.452360389799884910e-01,-8.355691679132831728e-02,-1.152062957501792835e-03,-3.491946982571275671e-02,1.393106036233466016e-01,-6.493202614837725872e-02,5.252401211538662573e-02,1.322699478997940367e-02,3.169424594597883976e-02,6.594940486347609099e-01,7.364563395229961618e-01,-6.002168038427973390e-02,-1.176494645080802814e-01,-3.774237245085913101e-02,1.879098651181499574e-02,-4.083625633829256196e-02,-8.414054790281578914e-04,-4.577510522866828739e-03,4.229434863820438761e-02
7.253111068707123188e-01,-6.663197289704309023e-01,6.534769738938338290e-02,-4.356533331395338188e-02,2.364603321264562713e-02,-1.120359817415912534e-01,8.346931432891077640e-02,-3.696187935707410943e-02,9.889004276208817820e-03,-4.723623351504145640e-02,-6.781013876202037771e-01,-7.282684503786887031e-01,3.491742277012803430e-02,5.714922465019906667e-02,1.877608285771995705e-02,-2.513333113771958408e-02,7.112657869188165546e-03,4.561717526820801248e-03,2.482397714329446017e-02,-6.038590371952027441e-02
9.913023556971258810e-01,-4.922348781895605901e-02,2.526561575648079983e-02,-6.783918677231798311e-02,2.385084841303529782e-02,-6.156760294825912999e-02,2.250061548990407376e-02,-6.248992709551354913e-02,-1.836005986065882001e-02,-2.341768665030823787e-02,-5.778210235034147990e-02,-9.873915594184031752e-01,5.722360817940899680e-02,3.681118331373616631e-02,-2.659300735748754488e-02,-1.086705175868944717e-01,5.341711403083299753e-02,-2.315311292476393557e-02,-2.021763477043099846e-02,-2.783622799736026540e-02
-6.556798467485867032e-01,7.441124630690202357e-01,-4.079049978868973247e-02,2.617262268004017303e-02,8.312122109771932776e-03,1.055905089467207847e-01,-2.452745202557924178e-02,1.099031732194388593e-02,3.696869996279883441e-02,2.691087352548040407e-02,7.478920012279152152e-01,6.560716992386445012e-01,-6.162542254429598243e-02,-4.343249943198401741e-02,1.203292356077852177e-02,1.905753888179464312e-02,-1.530059351941014459e-02,-2.389215915218702302e-02,-5.308011623746185931e-02,2.032195950976046703e-02
9.686693973327538121e-01,2.413979757734170395e-01,-3.087047447907843509e-03,-3.510825321383015396e-02,8.868213434096720166e-03,-1.455509220394082294e-02,9.619051472585165652e-04,-2.916800729966449734e-02,-3.171869850906939431e-02,4.028274170397429764e-03,-2.367385839560484651e-01,9.557775600545138639e-01,-6.714618097876942637e-02,7.209750718583415006e-03,-2.026485717498219610e-02,1.240507426963434467e-01,-3.776641467161363092e-02,2.790656650060189051e-02,-3.637990579849470496e-02,8.096716100075815326e-02
-1.343705489296822542e-01,-9.758581902038906408e-01,9.595971788512162870e-02,-1.119737479955576660e-02,2.672503518620153017e-03,-9.044137657607442815e-02,8.293273759589470107e-02,2.780974183681130668e-02,2.993280657551040252e-02,-5.981405391402885852e-02,9.830611600887615431e-01,-1.211608124220670546e-01,2.724483960340566904e-02,-5.409353893289435555e-02,-5.356413453803304109e-02,-7.575928185737026976e-02,5.388443363607812314e-02,-4.477642794319206671e-02,-3.119883257289761055e-02,-2.742275844923971334e-02
6.984465438201069576e-01,-6.956435233051856404e-01,8.885063536521189964e-02,-2.165710059409764465e-02,1.539959592244554906e-02,-1.133421184153198535e-01,5.588617934196760811e-02,-8.394071102623319042e-03,-2.567201435693150860e-02,-5.433863583714569623e-02,-7.073491937789752049e-01,-7.000352721302258718e-01,3.397625443707024545e-02,-5.898137850219094258e-03,6.477026616071648868e-02,1.827625710526335290e-03,3.130812143160752875e-02,4.463317994859528071e-02,5.385082819339795032e-03,-3.491011324792071824e-02
8.189911185205829280e-01,5.700634945542609744e-01,-4.448549930937398256e-02,-1.050292357957941479e-02,2.428969286592616572e-02,4.856420641020100463e-04,9.217810323239143677e-03,-1.067493202774802419e-02,-3.495077786913546730e-02,1.346049056016988821e-02,5.631673713318549046e-01,-8.034133887275497488e-01,9.138214324708480996e-02,-8.228731204456258760e-03,9.398949467802166988e-03,-1.348988202168897310e-01,8.342830727298150562e-02,-3.622523130083931536e-02,-2.442771512480948135e-03,-4.885162885630332796e-02
-9.847900552850545886e-01,1.496245941680501290e-01,-5.642416998196875776e-03,3.899662659785356478e-02,2.606242257039085262e-03,6.159435511805252950e-02,-6.276149434804655786e-03,3.204439118595146102e-02,1.119353125778128552e-02,3.544388233214781914e-02,-1.575194922629683802e-01,-9.799435600855448403e-01,5.191433155541815003e-02,-4.920947590100934431e-03,1.668740658253328735e-02,-9.016377109321645211e-02,2.892229727014843793e-02,-2.772043612872532314e-02,1.314579169278128068e-02,-4.464533798812701793e-02
-7.067654091325666910e-01,6.814052022737557834e-01,-2.224191137689599668e-02,-2.188062525812631449e-03,-7.972863058830047256e-02,1.482735457309024008e-01,-6.649603796069242234e-02,3.401481193918880208e-02,7.508004160890854222e-04,4.182252302922966070e-02,6.938147468227973125e-01,7.109998919473855539e-01,-2.490829568113272358e-02,-6.979308062554229197e-02,1.433522866506713352e-02,4.756658679083156788e-02,4.307871594908776330e-02,2.919881131998867604e-02,-4.060931908798311174e-02,2.798591320933009607e-02
6.600350388485114461e-01,-7.259744648518472454e-01,8.839774927581789399e-02,-3.381167706889102315e-02,2.108600225017863254e-03,-1.168286770416664816e-01,9.437749010214685486e-02,-1.464650170597054345e-02,-2.815328844794144289e-02,-6.920843891625316768e-02,-7.349114211662581830e-01,-6.626150918669062584e-01,4.678794411529524008e-03,9.087543307771818457e-02,9.996417385112244675e-03,-4.550189702979526990e-02,-1.319553323459356220e-02,-7.293718886728980944e-02,5.434697281747464387e-02,-4.413963694815751376e-02
6.569891993598973023e-01,-7.329749284951845301e-01,1.101843205182866242e-01,-2.153924891203330000e-02,-1.425074315623664663e-02,-8.952569440495376785e-02,7.537228739565071667e-02,-1.323787925107530565e-02,3.813879715987700605e-03,-6.648097410649558836e-02,-7.475200822929152222e-01,-6.602392074677301270e-01,2.227887884226776791e-02,2.292294764086422534e-02,2.092720159128834759e-02,-1.401688331688770613e-02,1.623783782355073257e-02,-3.743834715564970262e-03,3.935167272157845397e-02,-4.260806161107792006e-02
9.975813551403578394e-01,2.711346354661182262e-02,1.865332442388575179e-02,-1.168295192884598495e-02,3.213310225850602581e-02,-4.863673819499586548e-02,9.770453384912280992e-03,-1.568560085903224514e-03,1.002314889866990320e-02,-3.925286748829786426e-03,-1.972075506756732280e-02,9.876080333013600443e-01,-7.015629397564629444e-02,1.688896233769539637e-02,3.133951990403133214e-02,1.192088393695234505e-01,-3.987189999878073404e-02,2.278007079475631580e-02,-2.514772685306907937e-02,3.317078010080375811e-02
-6.806556222830484337e-01,7.096525671237318145e-01,-8.839662560154139259e-02,2.944672158946118334e-02,-1.711184781451041345e-02,1.250466468263497222e-01,-7.171815221477417790e-02,3.866365471018120420e-02,-1.070486600592284419e-02,4.168501016038678869e-02,7.245508422925206471e-01,6.840899939108193717e-01,-3.572360450118550884e-02,-4.148237500138149403e-02,3.158619141233270228e-02,5.191994705372889041e-02,6.404071471613583151e-03,1.588720866285419503e-02,1.064918527606636099e-03,-7.878822120232092246e-03
-9.910828114336382999e-01,-8.085544976232468539e-02,-9.323103896210448854e-03,3.897490477658908936e-02,-8.336640546390128650e-03,6.291485798813521713e-02,-5.769102294351036858e-02,4.537858773432079662e-02,1.013421116114420623e-03,1.396486123341565515e-02,6.740792614602593436e-02,-9.834601663315190034e-01,1.009609552253747516e-01,-1.494025357396518323e-02,4.543829974766230850e-02,-8.813667649181908259e-02,6.483130565345338048e-02,-2.021782971295146836e-02,3.584269931697609685e-02,-4.600735074589552137e-02
5.358274031331279330e-01,-8.238695219272758052e-01,1.009602149992020054e-01,9.037660134018883976e-03,2.999618008782097432e-06,-1.190080567042787474e-01,5.740656113928886001e-02,-1.463050210176922508e-02,2.463398635071864864e-02,-7.465952632387024002e-02,-8.375803788860239907e-01,-5.430774634364277098e-01,1.245936638203268450e-02,3.144304868416994414e-02,1.496900449170377248e-02,1.977906370681267387e-02,1.851971694645838896e-03,2.479159931406054243e-02,2.261897232592830972e-02,-2.524129414322570999e-02
-6.980508963714305848e-01,6.831817487534637134e-01,-7.235795135293596192e-02,5.383859436971159124e-02,4.789311513689577943e-02,1.538371817507037387e-01,-8.088258307997718555e-02,5.250803224794735324e-02,-8.173024540376197869e-03,5.027786674678876022e-02,6.994585956822290118e-01,7.099477472827044888e-01,-1.796570962543024216e-02,7.064203262576372773e-03,4.794969939628027783e-03,4.869640776591131759e-02,4.632826720642532065e-02,-1.895351389517590385e-02,-2.119904636545411752e-02,-3.177929986991257644e-02
-7.031053312837646230e-01,6.881103544611566480e-01,-8.283257016098820313e-02,6.424155305167870977e-02,-2.859989623886374441e-02,1.286854475022614630e-01,-3.513894121717864305e-02,3.437436283610091625e-02,-2.243637726516610129e-02,2.934603698889645326e-02,7.040687165657942836e-01,6.936824761266346950e-01,-7.721361548317907941e-02,3.166856517243542279e-02,-2.791326619526028358e-03,5.111165289901028336e-02,-7.127011865180532535e-02,-6.300229172960521151e-02,-5.778052490036382494e-02,3.345928917653937656e-02
7.027574316394682441e-01,-6.880610770484906213e-01,7.807933237654199332e-02,-2.285684563334298980e-02,1.153178395630174470e-02,-1.237464498610310049e-01,7.916340565317456224e-02,-5.799725750255684681e-02,5.865707057878162718e-03,-3.120945215086141228e-02,-7.066670508207635315e-01,-6.989118829582154913e-01,6.824330092795168057e-02,-1.928147574986986343e-02,1.195854835002391377e-02,-4.269948148043942182e-02,5.244753653179727582e-02,7.402215507693305115e-03,4.517168054660284510e-02,-1.739728461660260475e-02
-7.170255283039518313e-01,6.810483271890779289e-01,-6.285329829431172965e-02,1.081393202579464773e-02,5.021551704692569888e-03,9.532745488312163729e-02,-5.021219348111062575e-02,3.704197161166705721e-02,-1.083998955213160385e-02,6.968983079685475701e-02,6.906653927378968438e-01,7.166660544790566245e-01,-6.142266428333297001e-02,1.763979422698114946e-02,-4.027205712236165552e-02,4.664317011864756168e-02,1.242997957174156454e-02,-1.351674855261414919e-02,-3.347729227524291057e-02,-5.640542380025506848e-03
8.030313978313152745e-01,-5.737384320192113751e-01,3.254987148947759840e-02,-5.104525517562905068e-02,-1.631468962011917156e-02,-9.609964811987307953e-02,8.905211975428294069e-02,-4.402113585847761829e-02,-3.244750969468444129e-02,-4.332875170993902986e-02,-5.856103310693466790e-01,-8.032019714603396698e-01,5.526638928385214922e-02,1.912282220379836820e-02,-1.263724979357694345e-02,-7.597441464909084063e-02,1.643684726037395252e-02,1.642084067964013835e-02,3.166901075545973387e-02,-3.213292876828478806e-02
6.286874713289181127e-01,7.694771748005578837e-01,-2.558998121965246758e-02,-9.304485983137267269e-03,-2.804537805879786169e-02,2.631375823193735780e-02,1.346802332418639038e-02,-4.787022335019353730e-02,-5.093938441832993047e-02,7.327207062205703947e-02,-7.673504110601780948e-01,6.181439754747772852e-01,-6.293706653570516063e-02,5.848630326831276427e-02,-4.164321992972995490e-02,1.146011899775773307e-01,-7.324655718464041787e-02,6.801941639084848994e-03,-1.748088884876760046e-03,3.751905304367904315e-02
-6.954021506118095441e-01,7.014558035161911898e-01,-5.001548099525518487e-02,2.889419634145000415e-02,1.115510185659857913e-02,1.203407919044928998e-01,-2.522106411756811634e-02,2.950342040901983431e-02,-1.410671168210468791e-02,6.875526174303075999e-02,7.117048267615875279e-01,6.980621039234922165e-01,-1.597094390942594908e-02,-4.813921998288549220e-02,1.521012973375198037e-02,3.566023300351110759e-02,-1.678812850920799460e-02,3.581861257077589844e-02,2.309292336372020457e-02,3.461999573299081277e-03
-6.742755660724240041e-01,-7.306468778721124657e-01,7.069593877647740998e-02,2.672257968456129631e-02,6.083058531627961183e-04,-5.147086388669519508e-02,2.769108472872841217e-02,1.150665379958913485e-02,2.626896853677310531e-02,-3.945517710775546527e-02,-7.312886795824639075e-01,6.613383016657216062e-01,-4.805047770488595632e-02,7.753448622098761678e-02,-1.737741758813942869e-02,1.119938722061019354e-01,-3.853687849110967734e-02,4.496743081352110039e-02,-4.569512324937708542e-04,5.635690913481598147e-02
6.836641982298703457e-01,7.257450809008122450e-01,-5.774160782616056392e-02,-2.422155589639652176e-02,6.949261464513419896e-03,2.979298707509512797e-02,6.733834270067279477e-03,2.991923419690727549e-03,-3.111641553912573854e-02,-4.257088570981308259e-03,-7.246442683747565949e-01,6.736176241612255033e-01,-5.651964626972844769e-02,5.755753659933340351e-03,3.860628101732380829e-03,1.110484903261555190e-01,-4.492292989936727543e-02,3.590469900041819151e-02,-1.497171659236703860e-02,4.499267300923737861e-02
9.963517895841620398e-01,-1.494767125750830553e-02,-4.173683217393179927e-03,-3.131102323280619826e-02,1.933360251454711853e-02,-5.215356799892258144e-02,2.456157631757087401e-02,-2.791313134857376088e-02,-2.190315452782662028e-02,-3.325558233688895998e-02,-2.437774636014360466e-02,-9.822579618470611562e-01,9.900728403981104431e-02,7.118046192487681445e-03,4.654343877946715696e-02,-1.209090224708724848e-01,6.640996918240198166e-02,-1.280133585427915659e-02,2.866849587679605807e-02,-5.040425304813679619e-02
-6.902973656324831175e-01,7.018512227806826820e-01,-6.124722885798483674e-02,3.155264875603441821e-02,-3.878657715064967593e-02,1.151717607360232820e-01,-6.863254128208591542e-02,5.431575194060626888e-02,-5.211367869845297957e-03,6.075275607678788659e-02,7.148853771137727575e-01,6.926205103659848206e-01,-2.794191775885165180e-02,-4.017942187477335780e-02,2.526279033559402851e-02,2.968917329341633909e-02,-2.895737299802262840e-02,3.004694422173588911e-02,-5.895314989800943400e-02,9.171244284911816633e-03
