-6.565748487101467079e-01,7.437745168643937754e-01,-1.403530978831084124e-02,3.717746094822835939e-02,-4.959730683932121048e-02,1.080272638515902134e-01,7.439630188809505107e-01,6.471514715284902852e-01,2.519858851749848597e-02,1.372094689048896921e-01,7.214678537333299446e-02,5.520356488407444917e-02
2.651160232074767920e-01,9.549613414652149412e-01,8.273137231723581148e-03,1.025143505170641040e-01,6.012462817803143622e-02,5.974715700745367175e-02,-9.563468795678029544e-01,2.730276482517807191e-01,-1.603541354339970901e-02,-4.437002170714475502e-02,-8.305513138101940085e-02,4.162404435551399218e-02
-5.242458964546558020e-01,8.461712802793132093e-01,3.083200457641421203e-03,3.782989812448644268e-02,-2.090206197729383483e-03,8.783751022087474269e-02,-8.431476741412546883e-01,-5.134644792818340298e-01,2.243585006070776024e-03,-1.058572290239094826e-01,-1.113572866371977388e-01,-4.295341905516560782e-02
8.904326396441284430e-01,4.344525984444271294e-01,2.377216826167875482e-02,7.825425836002330993e-02,1.007946299847287258e-01,3.914398538955578960e-02,-4.397224378806992018e-01,8.941107966689384456e-01,-1.355056616299005895e-02,3.020064603497456604e-02,-1.900687602155373690e-02,7.584921030521631080e-02
-2.038215895983407772e-02,9.963034427190595732e-01,6.700158260319157184e-03,4.027707621877539557e-02,4.348574777576352107e-02,5.835985240918760419e-02,9.927067137291525345e-01,1.409755951112737389e-02,5.248347578268997005e-02,8.139924140399910912e-02,6.990086182372097501e-02,-8.255732421703241772e-03
-1.847492293097104665e-01,-9.770285334730073323e-01,-1.769853325835843080e-02,-8.210589505555127010e-02,-3.030786543338030367e-02,-5.753072448313379522e-02,9.794222608070035641e-01,-1.882389766435853817e-01,3.377915834761847230e-02,2.598786513936956685e-02,5.379604915929329240e-02,-2.424267166689862349e-02
-5.362151255761421487e-01,-8.350162424911532488e-01,-9.786639732979374867e-03,-9.222453588653718726e-02,-5.979911879947882175e-02,-5.517368877801622634e-02,-8.349002089718958741e-01,5.398397908347025709e-01,-9.159749209073381887e-03,-2.179377675918137136e-02,-7.943364480561476704e-02,6.816206901292357068e-02
8.299020148676518049e-01,5.379493699311217458e-01,3.860280126138632834e-02,1.128343498976445564e-01,8.481825951313140544e-02,2.138263735917758299e-02,-5.422673643924835751e-01,8.378878045195271573e-01,-1.007860185577878417e-02,1.198805802381677429e-02,-3.257469352546565888e-02,5.083040569824555377e-02
-3.192348588216183392e-01,9.439996378144084321e-01,-1.372235157121849680e-02,5.039609380344884509e-02,-9.084820608486149016e-03,6.436758151918552107e-02,9.410084616576602778e-01,3.116189273506470014e-01,4.743357694789464979e-02,1.066023149280237864e-01,5.311737867947224218e-02,3.100428224700146548e-02
1.517245342439774158e-01,9.795067704256825714e-01,1.506496977523542023e-02,1.041082313274314525e-01,5.239604645098203117e-02,6.111734263323882754e-02,-9.802741825036165313e-01,1.636009759343655390e-01,-3.100571252486390011e-02,-7.392559802819327619e-02,-7.593531355080682110e-02,1.023365492527507012e-02
-6.050002187197795617e-02,-9.901814604760661442e-01,-1.673423409165322381e-02,-9.131677806382849927e-02,-5.880610061366413344e-02,-6.167233307568033285e-02,9.934148623455489879e-01,-6.722610992253491569e-02,-1.260561348757800043e-02,5.439186189435678276e-02,6.546015946801947427e-02,-3.471531083464338141e-02
-2.293164515011781590e-01,-9.635360180767705840e-01,-4.388239001669069772e-02,-1.143088904317424020e-01,-4.407954217636795430e-02,-4.557536961866395786e-02,9.640090225555597581e-01,-2.361629533990710350e-01,8.367201475218591367e-03,4.204294423661252000e-02,9.525395588884907894e-02,-6.326712053047622852e-02
-6.741022411380852564e-01,7.346163152438384136e-01,-1.205800688223887182e-02,1.174873692420948072e-02,-3.843535320325200400e-02,6.453164452446008559e-02,7.277376955613252818e-01,6.667191238746976722e-01,3.137422422734469085e-02,1.173974460776526785e-01,9.201212436543872164e-02,5.148517259544965752e-02
-4.425359553644633293e-01,8.910692570729120687e-01,1.987301474617963332e-03,7.122446029917832433e-02,1.369085882691214420e-04,7.127843610215058023e-02,8.890888427600202037e-01,4.310435850359446430e-01,4.397145165618272789e-02,1.054235650666942858e-01,1.003451000930310338e-01,2.461100839470425211e-02
-7.045617561250704375e-01,7.053220514532121399e-01,1.915139067141383763e-03,9.033284907853831106e-03,-5.314116291470340203e-02,5.660639848982777778e-02,-6.992665817254288818e-01,-6.984522085156752436e-01,-3.501810768597112683e-02,-1.318667962422786777e-01,-5.869296776424034329e-02,-3.362701026744437105e-02
-1.192105180009312981e-01,-9.830636254435806132e-01,-2.688770775605379276e-02,-1.104970296834977550e-01,-1.028522567595705622e-02,-7.960171143397104521e-02,-9.841171039549932997e-01,1.304414576141855464e-01,-1.324170221653213006e-02,-8.856098203596381169e-02,-8.049653443160580124e-02,6.852491950757416640e-04
-6.932495153570800150e-01,7.160616000116345470e-01,-3.105940267017677503e-02,-3.415450622574126363e-03,-5.461650106608891692e-02,5.197672998627404090e-02,7.088555457494815082e-01,6.893530505896587890e-01,2.686930675104087785e-02,1.218805411024621310e-01,6.508910170136887607e-02,5.002769031181037579e-02
-9.757360187483080649e-01,1.863670475209965871e-01,-2.940374706695119550e-02,-8.468296798099841927e-02,-5.350498422311262409e-02,4.804140475823245188e-02,-1.777581820004648649e-01,-9.735684378413004270e-01,-7.435414111234920145e-03,-1.198186809628213334e-01,-2.305137386287126749e-02,-7.498905282438247943e-02
9.654130486282741508e-02,9.885585842023240088e-01,1.501637949077746733e-04,8.831126176014923723e-02,1.943791773344681964e-02,7.249115743752605756e-02,-9.889386590339830363e-01,1.019206071152179427e-01,-4.844493229119472416e-02,-7.074951747038026040e-02,-5.842148147808939873e-02,2.910400880030193302e-02
-6.720149454840218528e-01,7.387229626585718467e-01,1.883638064352417124e-02,4.946016424464568656e-03,-3.119886708182588800e-02,3.649186026555834711e-02,-7.327362579145344501e-01,-6.655640744110208340e-01,-4.126439024892795265e-03,-1.360137891439628377e-01,-3.056380214624837902e-02,-2.590588452159668306e-02
2.499674864124576124e-01,-9.600711335644589450e-01,-1.344143320260121795e-02,-8.624501618437957484e-02,-1.287546062713500715e-02,-8.941488580403168795e-02,-9.623128785914236705e-01,-2.388645682932429293e-01,-2.041575513038415904e-02,-1.099719100083460938e-01,-6.587905757747548885e-02,-6.853279174749261383e-03
-2.198438245546902869e-01,-9.655635952966158397e-01,5.842772934867591743e-03,-1.277889314415708855e-01,-2.527873911510074983e-02,-4.850229476265370543e-02,9.681929212942680385e-01,-2.306273016835916623e-01,2.004646534385158899e-02,7.167080706906098220e-02,6.038207625561640979e-02,-1.513123861965938281e-02
-7.041453468542067107e-01,7.059601454072054194e-01,-2.559913591410940825e-02,-2.064929143522961294e-02,-3.996293129673146594e-02,5.586464647747275969e-02,6.957440993435524135e-01,6.999352048839524443e-01,2.584375918759251531e-02,1.021487804780879666e-01,1.101648954446317885e-01,5.284202647755729260e-02
-5.992500001418901157e-01,7.957872646541004347e-01,-2.247630531187725170e-02,1.596611005596325003e-02,-1.493414662022807086e-02,8.147967254612059618e-02,-7.926036700656514666e-01,-5.936423719817032207e-01,-2.552180574297532867e-02,-1.184950526939386600e-01,-6.294589699242419956e-02,-2.671198901045776508e-02
7.436693534963433327e-01,6.493848829929683708e-01,3.682209215693240528e-02,1.399884887912862252e-01,3.270853328663829440e-02,5.685661611364792312e-02,-6.575087824775873724e-01,7.497041768837376940e-01,-8.883567932742385265e-03,-6.717294191018303995e-03,-2.034639329139698027e-02,7.132904448740019776e-02
-2.911546053347124352e-01,9.495134303377910090e-01,2.433443822030210632e-02,5.566055456092702802e-02,-6.331229611890375891e-03,9.961372754105203564e-02,-9.506414067906566734e-01,-2.827546764572491655e-01,-4.024413832762006871e-02,-1.040223366630168428e-01,-5.935092148607667983e-02,-1.918175072365758613e-02
-8.437378509771210622e-01,5.316382908936855278e-01,-1.531484729623905708e-02,-1.618187942587357916e-02,-5.420229057408159495e-02,4.508747510354060850e-02,5.258732252624621628e-01,8.412827083005767204e-01,7.117743241885382977e-04,1.047835503617245700e-01,6.079837254682997350e-02,3.200335159108262661e-02
-8.776577062013917185e-01,4.713773174016148149e-01,-1.472227915519639697e-02,-3.752405309576131720e-02,-6.887929154190293446e-02,3.392961121199466329e-02,-4.654334542357279614e-01,-8.751280886082858368e-01,1.308085115930300579e-02,-1.131830198381485603e-01,-2.942407975020663174e-02,-6.062381620391281423e-02
-8.788915445936216209e-01,-4.634410864248689754e-01,-2.675104408823925778e-02,-8.489029884285263783e-02,-6.921337598237231603e-02,-7.716193547209199491e-03,-4.668793043525160114e-01,8.811593091526863653e-01,-3.110248545376815416e-02,2.616598964112450479e-02,1.416351163485354316e-03,6.267341856761624030e-02
-5.932148867974665896e-01,8.027894933384915888e-01,-2.169026987238159218e-02,4.877120576312373237e-03,-2.226303270081094604e-02,5.133449843825296788e-02,7.940198031446731308e-01,5.873156736679699952e-01,1.549373106412272640e-02,1.149358611125527452e-01,1.010915376326317477e-01,3.038165277156610472e-02
