3.600375850793792465e-02,-9.947564856109909481e-01,8.494359521137376245e-02,4.413444619272675895e-02,9.985559449137415555e-01,3.298222708356225025e-02,-1.675514208580969680e-02,-3.895462472823642969e-02
-6.227521517857574906e-01,7.800237222425220329e-01,-6.107855218770408268e-02,3.487212035957082748e-03,-7.823445756573346177e-01,-6.212513258397499571e-01,4.340122374320770637e-02,1.000444198794358738e-02
-1.780845799430505472e-01,9.837371668854978379e-01,-2.208772332599382229e-02,-7.694241540003417083e-03,-9.838072863338447327e-01,-1.775466831124292433e-01,1.923379688683072783e-02,1.518090015537731929e-02
2.093579745593115160e-01,9.769520680727270534e-01,-4.155774889982886966e-02,2.616998896252248352e-03,-9.774278446287619770e-01,2.078521915357645911e-01,-3.745289926601175906e-02,5.436483672634809597e-03
8.854519072919392331e-01,-4.612885946681916649e-01,4.960751651015148783e-02,2.696009287459723985e-02,4.639340497341973846e-01,8.842367460082999342e-01,-5.267961193224400540e-02,-1.074397470906808365e-02
9.979192272350088100e-01,4.021266056888633117e-02,-4.932746631917326458e-02,1.034209413924745517e-02,-4.418400804441508650e-02,9.949936878881474600e-01,-8.713730205490394232e-02,-2.103390326276474709e-02
6.025725334011330370e-01,-7.951991707282491939e-01,6.750876326605052824e-02,-2.680997190118547275e-03,-7.977990100363748782e-01,-6.019406522056334197e-01,3.122334076997412139e-02,1.446698995640579612e-02
-8.676209872354144481e-02,-9.933947021094220453e-01,7.497357621732239630e-02,4.273981189059332039e-03,9.959615909349546214e-01,-8.479908639419553307e-02,2.856199647080653187e-02,7.337348746351735236e-03
-1.544508670758999169e-01,9.848800956388968908e-01,-7.532167862900680799e-02,-2.197206413445832937e-02,-9.874647964218999929e-01,-1.550099188278847295e-01,-1.016653340512039920e-02,2.796144651034637024e-02
-1.579532943670652334e-01,9.834228342901211173e-01,-8.896955489874001921e-02,-3.834592089991762254e-03,-9.862356133370331346e-01,-1.558734361846409733e-01,2.588389926857286721e-02,4.871150414812591700e-02
2.553106242670610260e-01,-9.647372094832291634e-01,6.325757281259609954e-02,-9.852982123925737440e-03,-9.665452454347330802e-01,-2.563542503001919881e-01,-8.336310258798244541e-03,1.814610648929355918e-03
-6.305440123890848625e-01,-7.704906810891349878e-01,9.358564977619479586e-02,-2.914636199942919064e-04,-7.747879068931059487e-01,6.293549084946207239e-01,-3.888579833124768126e-02,-4.586930535847294488e-02
-8.284421268555486328e-02,9.937063142975317565e-01,-7.539140926239298879e-02,-8.560135253910692785e-04,-9.964419546651438475e-01,-8.377259542879283982e-02,-9.222315781452787922e-03,-7.294723149372782942e-04
-2.259607328014520411e-01,9.732247798326557620e-01,-4.200586388517693615e-02,-3.283679456007003710e-03,-9.740194457145244789e-01,-2.263923613543817326e-01,-5.705358279890847262e-03,-2.587996438402821275e-04
-6.063942944925768685e-01,7.949149649864960532e-01,-1.944617256732109750e-02,4.243161539457338677e-03,-7.942136346501545985e-01,-6.048608843206099150e-01,4.794705024809822053e-02,3.269699569053292204e-02
3.485794045492892068e-01,9.350324572511122811e-01,-5.864163460986259596e-02,-2.771031037887196000e-02,-9.369433459248165397e-01,3.463699735390584622e-01,-2.963855150355981793e-02,-3.586870812466382008e-02
6.778759705342121133e-01,7.339415519632693785e-01,-3.805788976740068219e-02,-1.911972542951157969e-02,7.338665971876920935e-01,-6.789358740682059912e-01,-1.273686584663432340e-02,-1.799079441835500087e-02
9.952914384271192016e-01,9.465628236186571232e-02,-3.097684712033821081e-03,2.062874578183454197e-02,9.474267953984490120e-02,-9.943913211836840071e-01,4.699129302121764218e-02,-1.242339877678287977e-03
7.853962583725379032e-01,-6.169803606444427269e-01,4.944805055678517386e-02,-6.545396061702432426e-03,-6.189419411681283956e-01,-7.836861086534118170e-01,5.240728194854659544e-02,-6.583049956364402273e-04
-4.566572321657975664e-01,8.887013985695904061e-01,-4.019192595873902207e-02,-7.655428064736865754e-03,-8.890873329437832817e-01,-4.554633160964974281e-01,2.332718231125277195e-02,3.915002751863812941e-02
1.671179779211521277e-01,-9.824302790268373275e-01,7.949589254553975082e-02,2.413982964280619870e-02,-9.858115982356292495e-01,-1.678404852813801806e-01,-2.080859128219207828e-03,8.569188489002772455e-04
-1.108234901293349006e-01,9.911952126684053788e-01,-6.934502372472862997e-02,-2.101123755052423936e-02,-9.932688712951421861e-01,-1.098994451124754579e-01,2.470213661336088593e-02,-2.699751334436310823e-02
-6.374372613572656388e-01,7.658364197331029022e-01,-8.456236332519891097e-02,4.186018703817277579e-03,-7.704227505507279528e-01,-6.350735125536877135e-01,5.594613298356311548e-02,-6.702915464436955736e-04
4.693589276596553117e-01,-8.785536233705111275e-01,8.602460458396127274e-02,-2.110675945989408386e-02,8.814026466711378793e-01,4.716133190749111637e-01,9.443316691192139975e-04,-2.663381215594170376e-02
4.229157808093469417e-01,-9.036342930100865756e-01,5.810496611684082269e-02,3.480114583088306235e-02,9.055965245802831687e-01,4.189860065477277185e-01,-6.202705321565969016e-02,-2.232276091082716421e-02
3.590856714306318587e-01,-9.321773217720532578e-01,4.585429623393473542e-02,5.521448945471962638e-04,9.333021724073721215e-01,3.586674669513709723e-01,-1.728076240473605182e-02,-2.465437299566023473e-03
-2.701658498706032696e-01,9.615028080838937674e-01,-4.859469690616034787e-02,-1.270114337687678827e-02,-9.626442451729643190e-01,-2.699686930849631294e-01,1.421777148874615697e-02,-1.519266149378226995e-02
2.148378032384306302e-01,-9.746447011997437793e-01,6.086025246703117425e-02,1.443794973660758596e-02,9.763095852729257729e-01,2.131332973020980404e-01,-3.573651061770442144e-02,1.080245778580430673e-02
6.941389811125904252e-01,-7.191371564522981430e-01,3.158211172322217958e-02,3.923688160336265794e-03,-7.196066536573897388e-01,-6.943287226803652734e-01,5.142814275757846137e-03,6.887694417649969925e-03
2.309701295960742418e-01,9.713057627434620311e-01,-5.579681942064725064e-02,1.022885322281058031e-02,-9.714306385829515333e-01,2.286840062041685384e-01,-4.793497803923365413e-02,-4.157376106523145293e-02
1.169263144531342558e-01,9.883676117951339934e-01,-9.724868481908104101e-02,-6.278883252043241390e-04,9.928965694754806615e-01,-1.170090922011744056e-01,4.739931831289383862e-03,-2.104299675221790386e-02
-3.452520998901010274e-01,9.377277584219758655e-01,-3.007177948679354285e-02,-2.373450409994106933e-02,-9.376391581791445606e-01,-3.435027664110697487e-01,5.327808970004035277e-02,3.219859645923441515e-04
6.049921376233605708e-01,-7.937976445731356190e-01,6.200981401559540335e-02,-4.959420309863794320e-03,7.928495319161303900e-01,6.074720144140205447e-01,4.284030405396220542e-02,2.306685485082918263e-02
-6.652474124561937874e-01,-7.454268400576949949e-01,3.898561031028677931e-02,1.627355310536153163e-02,7.465676826316974823e-01,-6.635150895541749305e-01,4.686409407617323636e-02,1.371779392874600788e-02
-2.270815063910300580e-01,9.694567775043652080e-01,-9.100640293069726938e-02,-1.747514325113175629e-02,-9.729038717000614289e-01,-2.223733748157849799e-01,6.157868037083669838e-02,-1.470390179017717555e-02
1.722201951714028567e-01,-9.814375083861145432e-01,8.336240909630571183e-02,1.308931845589105317e-02,9.849199215977124666e-01,1.715577215504547615e-01,-1.203144445322211487e-02,-1.886638706115838574e-02
-3.648058992780406351e-01,9.278178200933833164e-01,-7.654009544525650077e-02,1.457265790216151491e-02,-9.304510490277886348e-01,-3.650296391228059489e-01,1.516963725367367032e-02,2.800160764231189939e-02
-3.361566816545761838e-01,-9.370658621673181310e-01,9.326689710708928327e-02,1.440629180671961461e-02,9.416893396343696265e-01,-3.353006117341199022e-01,2.267890026776272702e-02,1.674380101276108299e-02
7.858488293734869901e-01,-6.152403120674370118e-01,6.256115585308953675e-02,2.660367983626066302e-03,-6.172578508766670691e-01,-7.865420973992026665e-01,1.854730998661571761e-02,-5.213849267302285342e-04
3.929904736138372656e-01,-9.178359663420385672e-01,5.585661804464202296e-02,3.957872959443165840e-03,9.192883210695580454e-01,3.914457761665182667e-01,-3.397770862167733691e-02,-2.290638302581794045e-02
5.346461317823136827e-01,-8.425840590971170885e-01,6.481456033298350905e-02,2.165616419561033033e-03,8.432069095448925244e-01,5.267897052678783831e-01,-1.071756225794753548e-01,-2.846057665428084523e-03
-1.432831722686393472e-01,9.866375611434710091e-01,-5.650853922068886648e-02,-5.313229225850239767e-02,-9.891303184701542017e-01,-1.427301945893627300e-01,3.134092910004859095e-02,-1.634168898125853281e-02
-6.442624506539109674e-01,7.620514504769759778e-01,-6.457438577022059367e-02,5.799155606883968708e-03,7.639490449521521009e-01,6.450999926396580042e-01,-7.892935737934449886e-03,1.286692575734572387e-02
5.161710984638932798e-02,9.964867992550768827e-01,-6.247862166257821259e-02,-2.112237478651880079e-02,9.983278994703476128e-01,-5.252856664701917311e-02,-5.038872499931494435e-03,-2.359585957456867417e-02
3.050260223169662943e-01,9.499843039959795510e-01,-6.078837583477555984e-02,-2.817305865776608895e-02,-9.520982696366063758e-01,3.053471153049318598e-01,1.998063576111447619e-03,-1.637167895734852052e-02
