9.861859941455902723e-01,1.318744773595643127e-01,1.002312684356307382e-01,1.229524760650095999e-01,-9.882745419765960326e-01,9.053241579916460058e-02
9.893817976591444685e-01,1.453362828659254813e-01,1.011604406550127913e-03,1.449667901120341718e-01,-9.873170011774686783e-01,6.472842459494709821e-02
9.459554526629389004e-01,3.241811210079496020e-01,8.653459382451929999e-03,3.240710279172638320e-01,-9.459559581935844674e-01,1.205379702439253811e-02
9.672689901146045433e-01,-2.512711800668839257e-01,3.540472892804578248e-02,-2.530200711281623271e-01,-9.656389270618805920e-01,5.934901978196067268e-02
-6.072010498818958268e-02,-9.974268818111430290e-01,3.811409569599352731e-02,9.978890741514219176e-01,-5.977858183721954100e-02,2.537551660063333547e-02
-2.324045273693587654e-01,-9.714859032062852506e-01,4.693906187487401765e-02,9.703309349800853800e-01,-2.282790633762896426e-01,7.966521100654373744e-02
-7.366539194360410825e-01,-6.762633425315682789e-01,2.982369452195091607e-03,6.745374860470699785e-01,-7.344441917796565855e-01,7.477238178917262890e-02
-3.467132240522474707e-01,-9.379528463950265182e-01,-5.864998445354136988e-03,9.378073248753773239e-01,-3.467627513095090652e-01,1.652318717281864996e-02
-5.647068804081982751e-01,8.227653775205155950e-01,-6.452342809525977996e-02,8.244573470559308781e-01,5.659236541115162389e-01,7.075327309338247253e-04
3.940513373633441896e-01,9.162186087402983681e-01,-7.257413120494196623e-02,-9.190861620224700657e-01,3.926445069446438674e-01,-3.333043571578010039e-02
4.015234426960283542e-01,-9.122961250547508838e-01,8.058973368621949462e-02,9.137439695212514756e-01,4.050090047444366848e-01,3.224382482688822188e-02
-3.017347205799703613e-01,-9.512373464732869488e-01,6.405988659829976728e-02,9.533217144829257972e-01,-3.002152410156157525e-01,3.238082391278207517e-02
-7.935212433745835181e-01,6.047089879332629980e-01,-6.819879930016169156e-02,-6.069628016711818841e-01,-7.945453082566399372e-01,1.714381856036146026e-02
-7.433088214759863144e-01,-6.674660371102716372e-01,4.450938350830765944e-02,6.681339094340815743e-01,-7.374761706079304702e-01,9.862036731726879502e-02
-8.061258610028328997e-01,-5.917351688949036292e-01,-3.253631104015012633e-03,5.915266853647835887e-01,-8.059665190529106127e-01,2.267489067419031779e-02
-4.480555572466373149e-01,-8.938384425154632940e-01,1.729324440166837146e-02,-8.939402909968338085e-01,4.477049285388166600e-01,-2.076181818987216446e-02
-4.019901243498393839e-01,-9.152413481477617019e-01,2.715169545108022178e-02,9.154940970246641108e-01,-4.012110117276847521e-01,3.000470598827196037e-02
2.692589017876103052e-01,-9.609333189781197326e-01,6.408432168498780224e-02,9.627448033125068916e-01,2.702953242077937857e-01,7.929779704781340574e-03
9.847836704325362289e-01,1.697982290518928739e-01,3.700924020110295254e-02,1.665537669958894185e-01,-9.829491424860002935e-01,7.791550542424437176e-02
-7.285802179177005566e-01,-6.847195824461407287e-01,1.816478664279997518e-02,6.832785711584975497e-01,-7.246782813166802173e-01,8.928484072620797296e-02
