1.249592484608731506e-02,-9.992523678472833293e-01,3.658629817074488672e-02,9.997807744384215045e-01,1.310055680154388960e-02,1.633335467072392216e-02
-7.907243926171970694e-01,-6.121612142245485000e-01,3.685474093145972053e-03,6.119917623276807106e-01,-7.903306573685622283e-01,2.904367171064849498e-02
9.633501671838915481e-01,2.682221265692893430e-01,-3.653245874083793903e-03,2.681739804048069442e-01,-9.626808415404435326e-01,3.644603633902571138e-02
7.129052750958305706e-01,7.012564958278509897e-01,2.322886088766201989e-03,7.010538964601202849e-01,-7.127718607018574959e-01,2.190225672607865742e-02
-9.794259432366894114e-01,2.014764557081708263e-01,-1.149171485005355195e-02,2.017220032943390917e-01,9.790620784944631394e-01,-2.730713901199501026e-02
9.744982444861419735e-01,2.235763704498343052e-01,1.915145085642685346e-02,2.223922522635579657e-01,-9.736539223092000039e-01,5.039569133420559316e-02
4.666061124196557719e-01,-8.837748449508332493e-01,3.493936583205718704e-02,8.836219299115519732e-01,4.675219848224207997e-01,2.520870260620944672e-02
-9.125416507278044653e-01,-4.089383346758506121e-01,-6.097058267393586257e-03,4.083941268235864452e-01,-9.119249587868797358e-01,4.008873554439112974e-02
8.130976864929703729e-02,-9.963366356337559626e-01,2.649584903727420990e-02,9.961619504822676330e-01,8.210237572455149346e-02,3.034086867162253537e-02
-7.049986766203611976e-01,-7.090372261534808596e-01,1.559095545876028159e-02,7.091894481765534941e-01,-7.046476074424672387e-01,2.284898073529798013e-02
-5.517464903235996809e-01,-8.339921439926898383e-01,5.737087594452689419e-03,8.324549507279463967e-01,-5.502833392035362259e-01,6.486140303399576257e-02
-8.330148290638933473e-01,-5.524049182031370853e-01,3.057941962559245289e-02,-5.530916880358842658e-01,8.328273482408187212e-01,-2.209508198178644633e-02
-8.267251282988286043e-01,-5.625869309082239811e-01,4.637608279109159924e-03,-5.625941278533628243e-01,8.267331816611445117e-01,-3.060152852192147589e-04
6.616097002446604813e-01,7.486954044495996996e-01,-4.156676434630001554e-02,7.493613430955541332e-01,-6.581656949081601260e-01,7.263260645251524983e-02
-9.073063532097992434e-01,-4.146887417101167705e-01,6.948689749884728872e-02,-4.190527485787961526e-01,9.053725533919291246e-01,-6.852250340680068885e-02
-7.479905045965217214e-01,-6.636186995656909726e-01,1.097390633194124387e-02,6.633673774083157504e-01,-7.469720610112698944e-01,4.445742524020920849e-02
-8.987143497681869819e-01,-4.381231303119836329e-01,1.899052938635078375e-02,-4.385322093919428732e-01,8.980068776770911976e-01,-3.568121313048105980e-02
-9.243906626044520181e-01,-3.813268736927942770e-01,9.576966606503620888e-03,3.814420442964577274e-01,-9.239575003773107253e-01,2.836378570380051339e-02
-5.619725979725213039e-01,-8.263778412975463228e-01,3.586729067579852437e-02,-8.267266246567825938e-01,5.597559244621310715e-01,-5.653665282936817110e-02
9.346745862002779903e-01,3.550415234648657270e-01,1.813655223812114456e-02,3.534575856107517455e-01,-9.335495974019699661e-01,5.960607657645156099e-02
9.978405494136480813e-01,6.435747116918134891e-02,1.312836054414409995e-02,6.400312495508686528e-02,-9.976153920590467017e-01,2.582885059111062268e-02
6.962897374115707416e-01,7.172906424295591998e-01,-2.597567820704553901e-02,7.175125575468438432e-01,-6.965447125446542209e-01,-1.092331759162727027e-03
9.367879005660090241e-01,3.496483157178502665e-01,1.320926450639033946e-02,3.487705340382889485e-01,-9.361322124112184673e-01,4.489538364602777692e-02
8.692190312438867750e-01,4.944247693228485674e-01,-1.556664217810489834e-03,4.936444332399627655e-01,-8.676614708955691091e-01,5.898089058782912675e-02
