-6.429676018358013723e-01,-7.257017342833578244e-01,1.181218713641228046e-01,-5.667277768287380668e-02,-1.023032989790482877e-01,1.777534866772410294e-01,-2.688510023930659396e-02,-7.302149474422007236e-01,6.541630829479315734e-01,1.430533908750964145e-01,1.340951164420604858e-02,-6.880000676521783043e-02,-8.988852843033554030e-02,7.348003349466517009e-02
6.107872622490823078e-01,7.501476980461770916e-01,-9.087274554408057703e-02,1.843531816890578781e-02,7.437443611778653263e-02,-2.213446786301482561e-01,3.308490661709644065e-02,7.787229588522587287e-01,-6.027811198121445502e-01,-4.025675493396090737e-02,6.079841966567822720e-02,5.424801856697637065e-02,1.375151514439273692e-01,-5.545409279443821310e-02
6.840593199534992230e-01,6.981455678331442982e-01,-1.144596069848840131e-01,4.389760994620610368e-02,9.863862159035743926e-02,-1.292449766967126989e-01,5.651344476308275272e-02,7.078877314952103372e-01,-6.890404305859940681e-01,-7.554547787767436351e-02,3.941880703052067121e-03,5.470753740772944101e-02,1.184434270004101064e-01,-3.706517120384038994e-02
-7.003005113732236886e-01,-6.869472556816380582e-01,9.196760195547393213e-02,-4.823310188312433106e-02,-9.931533165494167703e-02,1.304222770324363068e-01,-4.968330413974070270e-03,-7.038603964981039463e-01,6.965064139893815121e-01,2.334912345298635963e-02,3.360239241035714607e-05,-1.173813727657994042e-02,-1.366008482539792235e-01,-1.079811129829708755e-02
-7.093361378928364491e-01,-6.658464459092536814e-01,1.143602384780029180e-01,-3.274224336264688895e-02,-1.269203126683459970e-01,1.523468232540848288e-01,4.702656768619696039e-03,-6.861510503256731397e-01,7.159191264341155936e-01,1.712557789645916331e-02,-9.329219156815015540e-03,-4.578444795742454831e-02,-1.189457918799602387e-01,5.648337251611284561e-03
2.234812572013518753e-02,9.761960155584696874e-01,-3.367753694372017936e-02,5.816477815568524973e-02,2.802646006272404428e-02,-1.965698102500398892e-01,5.098440748587008964e-02,9.725648904458171762e-01,-3.968061103506178439e-02,-1.744714821553766115e-01,2.344271840717743888e-02,1.253452012766481105e-01,-4.735045661826591673e-02,-5.999698845063498182e-02
-6.547841809155695580e-01,-7.245230995250153683e-01,1.175982184439568479e-01,-7.385469916668140067e-02,-6.804700643883018762e-02,1.303272485929868885e-01,-7.365127491152674566e-02,-7.308266486050285504e-01,6.614112147327401159e-01,1.150119187262065162e-01,4.041029550340796694e-02,-6.450506130262119442e-02,-9.193846202652224131e-02,3.087551698822087881e-02
-9.803849278047395144e-01,1.202255202434157066e-01,1.001261069265835940e-01,-7.375930770825869787e-02,-9.379654230875070220e-02,-9.918328158176848916e-03,5.420357099834381860e-03,1.080079264942903766e-01,9.759497395784776375e-01,-8.414720359171336261e-02,3.235167061999584537e-02,2.577987060424562216e-02,-1.606885199230437544e-01,3.526484089663965010e-02
6.375958212519219348e-01,7.333888757998697772e-01,-1.021537763363225410e-01,8.006956078986794678e-02,9.003198500107684188e-02,-1.669800624678701439e-01,5.270386518300939488e-02,7.472621396159104812e-01,-6.488852062951728783e-01,-8.323999299210098346e-02,1.565067234712284525e-02,6.744611647920427389e-02,9.157600496305257076e-02,-2.093562649077639407e-02
6.160441756275064629e-01,7.552041611820671241e-01,-1.118940565445923629e-01,5.599483336622591498e-03,1.175254069925012052e-01,-1.501259714096989661e-01,3.542013445225451751e-02,7.665499460540056154e-01,-6.122347880096319361e-01,-2.801504790055133615e-02,6.251628683115784124e-02,9.122586054546280576e-02,1.551290819199581950e-01,-2.212297081738922103e-02
-6.556207020308641997e-01,-7.246313601076713740e-01,9.928863167256624100e-02,-4.619949585312106005e-02,-8.418737694565868457e-02,1.442828515180093196e-01,-7.192499941891945803e-02,-7.385415479689414475e-01,6.642096134740916868e-01,6.285941229620892190e-02,-9.068414572491398373e-03,-4.453570413149552515e-02,-8.435888542823004321e-02,1.576638645894107293e-02
6.578198936519786821e-01,7.271534085010329385e-01,-9.998357238350012721e-02,4.520310854132083417e-02,8.670481691501630284e-02,-1.360802833488615748e-01,2.110221457789578786e-02,7.407378993808297896e-01,-6.623584897285799133e-01,-3.684432621170159738e-02,2.103571183594916440e-03,4.428359292294836713e-02,9.493423979276334468e-02,-1.590973388954789597e-02
-6.179328035469285885e-01,-7.417618367629028597e-01,1.193238493312452075e-01,-5.153769673209934038e-02,-1.198603390567900828e-01,1.807133411366441123e-01,-6.348464440716618251e-02,-7.658651500635976772e-01,6.324526470510906107e-01,2.565680607091065657e-02,-1.118674016624687448e-02,-6.583881600975793891e-02,-9.059738692565645624e-02,-1.132122305674250484e-02
-6.641378924851285559e-01,-7.179027640616568728e-01,1.043178525473375112e-01,-6.218460464582879765e-02,-8.485620292081283433e-02,1.435697732706927576e-01,-3.121677004211793199e-02,-7.300098788539408634e-01,6.698370977640515367e-01,5.993630920722449462e-02,4.801418384353476135e-03,-6.207947818212852797e-02,-1.044070446985083389e-01,5.807913632247865658e-03
-6.679219268689828848e-01,-7.146239103630410705e-01,8.953717816370855564e-02,-6.864520798684341230e-02,-8.341606206905159693e-02,1.427702154627164266e-01,-5.587773847970350233e-02,-7.321892519241501862e-01,6.606829282471888831e-01,4.277931982925189947e-02,-3.060405526266139157e-03,-3.188924200815470428e-02,-1.539044094374721339e-01,2.922396965305573691e-02
5.854300289224979581e-01,-7.955379468949345112e-01,-2.382381027462309245e-02,-3.135426335177167456e-02,2.839060590569456727e-02,1.382330607560293689e-01,-5.409239253341677905e-02,-7.958848384543888432e-01,-5.668466616857110729e-01,1.180061747537921868e-01,-6.398764589389306645e-02,-1.057070224371908784e-01,1.198896102373065015e-01,-4.104651887482465428e-02
7.059483459539606098e-01,6.698804970309125695e-01,-1.511220584090633978e-01,7.379037785935071980e-02,1.072321759052507067e-01,-1.128179466422927629e-01,1.968571832850069675e-02,6.677617565876741157e-01,-7.106283928312087106e-01,-8.667210124621317624e-02,5.532272319505767560e-02,7.617251335861709161e-02,1.782187551613345911e-01,-3.105946590496821633e-02
6.185940035448154184e-01,7.426749961169509806e-01,-1.345868877650226447e-01,4.687065863037510188e-02,1.180678831349595281e-01,-1.724939536881479607e-01,4.207886447403907243e-02,7.632836260360431613e-01,-6.325634128288049052e-01,-1.810388149018540838e-02,8.314322977765048472e-02,3.754429218862492812e-02,8.516646127972128666e-02,3.685359941606787537e-02
6.464117928232242516e-01,7.315672455691577536e-01,-9.999297032303264277e-02,8.748837690101339548e-02,8.468007561903655167e-02,-1.322965893973661045e-01,6.808264337995963145e-02,7.468090487120991883e-01,-6.476346425600985057e-01,-8.109891225818209592e-02,2.691787632988445686e-03,1.658149582140824516e-02,1.179102460858831997e-01,-4.564606326894382615e-02
6.479491482533008551e-01,7.396072516555430854e-01,-1.118440107046325127e-01,5.100617053916024074e-02,8.868527763602776504e-02,-9.535148705739750208e-02,3.279203957292192717e-02,7.442193077750218766e-01,-6.480851649059143904e-01,-7.520710757984952477e-02,-7.289266442255137868e-03,3.396835487384312902e-02,1.346838188226671673e-01,-3.347265066372141079e-02
6.590660552133024153e-01,7.233327618347639154e-01,-8.301309140697717137e-02,8.051114337015947975e-02,7.211224214879254080e-02,-1.459437561613043666e-01,5.048442869003350736e-02,7.336487309650120414e-01,-6.671046763218732023e-01,-5.361645835576091257e-02,5.623401761337101963e-03,7.974907616927945364e-02,8.503548875199637425e-02,1.528377020853600651e-02
-6.633127929456359428e-01,-7.162474148400205243e-01,1.031657569351459580e-01,-4.279393962040171917e-02,-1.229257955695325366e-01,1.311177868212665409e-01,-4.720868077061727425e-02,-7.226821021806297818e-01,6.742166208343784994e-01,6.605993727278341998e-02,-2.482700500651400730e-02,-8.024287820157559314e-02,-1.083664008179337224e-01,-1.885737892168869775e-04
6.494629923806363170e-01,7.254083993709955491e-01,-1.096834493585223252e-01,9.231294733204968572e-02,7.270120440472285783e-02,-1.396079408206554462e-01,8.156282290115828004e-02,7.353166488864509853e-01,-6.572509459211646199e-01,-8.380194363583835793e-02,1.650725333075059656e-02,8.469374657326970979e-02,1.097224409095330921e-01,-2.869355395731356881e-02
-6.544512598893900135e-01,-7.203019744165054528e-01,9.765821649967228180e-02,-8.204402927119873457e-02,-8.564454560672697669e-02,1.570162036316345711e-01,-6.783205508349531010e-02,-7.306667671747808512e-01,6.654439894232424546e-01,6.995879857110640088e-02,-1.415526581029156669e-02,-1.001106906368757210e-01,-7.994664902256339023e-02,4.245173929808276903e-02
6.138647681552042989e-01,7.701446215613364510e-01,-6.828980856684539746e-02,3.068687026559497460e-02,7.539595254188130591e-02,-1.366893394680989138e-01,8.579111445054906498e-03,7.702860883823278160e-01,-6.206003767358680978e-01,-1.094254697664375359e-01,-7.468853761421481545e-03,7.658365659497619327e-02,5.664752050179303750e-02,-2.026818179754370092e-02
-6.490921156554849691e-01,-7.210646445068013000e-01,1.209377265141205748e-01,-5.404386141766698293e-02,-1.356878517432881237e-01,1.400372736723624889e-01,-5.636399610153763201e-02,-7.365208489435740580e-01,6.689856396354232349e-01,7.510962469183381229e-02,2.262719464976005804e-02,-3.159639134688820711e-02,-5.271126249102751904e-02,8.062148250337962049e-03
6.345743949058573197e-01,7.558705437436212815e-01,-9.665363977559558728e-02,4.331817258061445436e-02,4.796117638424159113e-02,-1.092569832988802836e-01,-2.278827402987911727e-02,7.546484419007467581e-01,-6.381866668975848533e-01,-8.433664186690383036e-02,1.067062869435477131e-02,7.486126198683754063e-02,8.971158752879988818e-02,-4.842105295847744934e-02
6.452652005004319014e-01,7.344080979742915183e-01,-9.363754190636316976e-02,5.262480491664599247e-02,1.221084094261686431e-01,-1.331235802351796449e-01,-1.038537620496898968e-02,7.369077643588093363e-01,-6.470278755434609730e-01,-9.637821981776428792e-02,-7.917851482593022891e-03,7.672877925070058225e-02,1.417076133134778648e-01,-5.479113280240405226e-02
6.402462001734949837e-01,7.346493148727695210e-01,-1.207490815616358709e-01,8.074501854351814889e-02,6.845439909847456095e-02,-1.416429037436965077e-01,6.727831497533449945e-02,7.434531693668822161e-01,-6.424284829979373113e-01,-9.259524665172344515e-02,-4.668551992275907225e-03,8.909347824468430432e-02,1.267269200427546538e-01,-4.438461424694480767e-02
-5.827916245853759225e-01,-7.820212355788571656e-01,9.676728104486971571e-02,-7.049008940490172903e-02,-8.616713607358576776e-02,1.643076952311846306e-01,-6.492763696643351866e-03,-7.910190101806060525e-01,6.001136628080776525e-01,9.220711553673802130e-02,-8.477970543270207937e-03,-5.577076738799909700e-02,-3.527747247564589489e-02,3.498014500417392231e-02
-6.640334575694908370e-01,-7.066703421909685812e-01,1.123441855122249700e-01,-5.373380054448662069e-02,-9.056783690020145383e-02,1.846058096638515666e-01,-4.343062645436818192e-02,-7.286033993687590637e-01,6.662657159837759302e-01,5.236269655808743068e-02,-5.187940748566654409e-02,-3.556827192395693032e-02,-1.360161437585015454e-01,-5.316379447251607694e-03
6.051995601669380997e-01,7.604538413498720395e-01,-1.115615713427015460e-01,5.632421208720388150e-02,1.027026236451370200e-01,-1.619463707480540693e-01,5.523215168912399414e-02,7.764166036386307423e-01,-6.168875360034552502e-01,-5.978465747159386612e-02,6.070734367892366250e-03,7.085435322439707917e-02,7.822820932592285115e-02,-4.331251929742299667e-02
9.486282335907691987e-01,2.690032625236825625e-01,-8.739700141846232229e-02,6.220305792593013722e-02,9.812346809707091222e-02,-5.083754866971709752e-02,6.341601980299578500e-02,2.789323682218727840e-01,-9.503838654200497116e-01,4.014496829297636155e-02,-1.691888042654828353e-02,3.513432424200223225e-02,1.234110839039464502e-01,-2.458981380494426952e-02
6.077671255182532928e-01,7.625032071466314454e-01,-1.156725303185710957e-01,2.760929812236221498e-02,9.461580779485956327e-02,-1.519640040831564121e-01,5.495782924762844524e-02,7.766762663779209763e-01,-6.220234442003097497e-01,3.720277917316768495e-05,5.237743370425153658e-03,6.962132383145758219e-02,4.811345511153766741e-02,5.168504112372210302e-02
1.264336722609441244e-01,-9.742335755661946095e-01,3.583947662219458957e-02,-4.378149071138924195e-03,-1.216520144577264151e-02,1.706926521930768881e-01,-6.554278637161310705e-02,-9.751643076824532130e-01,-1.072102239675772478e-01,1.430940618653876450e-01,-4.251701224654323708e-02,-1.036518089404626780e-01,6.069352458777278053e-02,-2.914674259670995901e-02
6.445094592623373808e-01,7.297111956788284726e-01,-8.149215306790033586e-02,6.646772579624368738e-02,1.065280148334709076e-01,-1.423942278439964682e-01,9.718983573671133303e-02,7.397159715516742340e-01,-6.373630216755672429e-01,-7.608173600213041787e-02,-9.475298292267257325e-03,8.373884729713609865e-02,1.835707813045333592e-01,-1.480058041450328058e-04
-6.225698084537901744e-01,-7.531240748250859207e-01,9.508406920976089638e-02,-5.906669238206756212e-02,-7.737909967169491476e-02,1.576426529796365605e-01,-4.292290821653155924e-02,7.678804138164249116e-01,-6.283369335752219120e-01,-4.404759342979851222e-02,2.377752881423056408e-02,6.173140949629396523e-02,8.359120643366915737e-02,-4.741887712187500131e-02
6.456588018944280361e-01,7.311522521930639007e-01,-1.055500606309806577e-01,5.330818235726933474e-02,1.115028383626657238e-01,-1.391796153011969350e-01,5.248494798990223364e-02,7.347322961983764333e-01,-6.566472642349452382e-01,-7.268836937488355743e-02,-1.310221698521131170e-02,1.171444826730459049e-01,9.827739209229965911e-02,-1.209464949128587208e-02
-6.816059399927910656e-01,-7.080574099555325684e-01,7.123458049126418778e-02,-4.661187885372443385e-02,-1.023261329663599228e-01,1.267603386362147755e-01,-1.679860489888583552e-02,-7.118650546176351623e-01,6.813840463680705950e-01,7.509330071654286842e-02,-2.990312536362775206e-02,-7.137734145788680873e-02,-1.290989932238427174e-01,2.587372654417493742e-02
-6.638881669904275196e-01,-7.305577775007450203e-01,9.046614877789255216e-02,-2.500492134229691243e-02,-5.341452327143196566e-02,1.147262669095322762e-01,-2.670651010357197666e-02,-7.392054442646486256e-01,6.649159664517937385e-01,4.768334164701021338e-02,-2.279055185525864780e-02,-1.695745529626673312e-02,-8.972350829127741234e-02,1.819602078114391716e-02
-6.669477068470375247e-01,-7.164543846563653506e-01,1.031943862602684170e-01,-6.162069236523173843e-02,-8.863934317481318714e-02,1.380681651334193516e-01,-2.253727075693950574e-02,-7.237715330447905826e-01,6.644769946838915420e-01,4.700084007571383310e-02,-1.623997664609891714e-02,-9.618570707962989519e-02,-1.511732996327045109e-01,6.871601874446038767e-03
-6.746249297689913549e-01,-7.001413568459926573e-01,1.301701579731160408e-01,-4.489114796491634751e-02,-1.014416827036607877e-01,1.541197923360994038e-01,-4.099358481773963253e-02,-7.097337160666503664e-01,6.900951204514425008e-01,8.340527558464247426e-02,-2.782791072585059922e-02,-6.414579196661028548e-02,-8.261231155425471928e-02,3.710077828369157810e-02
-6.465169617264534541e-01,-7.377408154312380395e-01,1.180275796881351397e-01,-5.058027495057052653e-02,-7.860965019073049009e-02,1.146589791541705178e-01,-4.403720088683565209e-02,-7.523540507193607896e-01,6.484523379662959774e-01,2.957642656852904964e-02,-3.209885745321443013e-03,-1.935742984004338099e-02,-1.095830649442790516e-01,1.430808039389519851e-02
-6.535501314076544999e-01,-7.285525096285437874e-01,1.069247228892615809e-01,-5.993181951074972452e-02,-9.701015134436972998e-02,1.271204175613610543e-01,-3.857689815603639050e-02,-7.354379431845797788e-01,6.515720866880427842e-01,5.044159155302448821e-02,-4.652790102462775468e-02,-6.680682283619497619e-02,-1.591122357203697824e-01,9.787374921972250008e-03
