6.370355344073684867e-01,7.585943639372605407e-01,-7.934523500292149645e-02,-2.911496162883895483e-02,6.249027271256511057e-02,-8.154901562023422756e-02,3.196397134750242341e-02
6.009024366082047486e-01,7.838509146707817177e-01,-8.040300234738927132e-02,-3.952028089984176845e-02,3.236125921706942132e-02,-1.236432824460666491e-01,1.151509735401651420e-02
5.651058727685147609e-01,8.114655885886130626e-01,-9.751248184683085352e-03,-1.061959490860272665e-01,1.050424833748739468e-02,-9.069939273599314511e-02,4.969472386296188565e-02
6.227422811040100870e-01,7.593477031757711604e-01,-1.177149284810321272e-01,-6.211848622021514527e-02,7.895386148371479063e-02,-1.032077640929981999e-01,3.133770057301401429e-02
-5.630052623615529050e-01,-8.172404375374051622e-01,4.840635979185877596e-02,7.084908038992057677e-02,5.352171306575015386e-02,6.429576457895862240e-02,2.796166722833251170e-02
6.159639507262636426e-01,7.678330056217722577e-01,-6.296386020527454386e-02,-9.682468148085880688e-02,8.799345731684617145e-02,-9.723189517387031966e-02,2.201204847430354369e-02
5.760254053109642447e-01,8.053592490632822676e-01,-8.808838896679005437e-02,-6.864163283255414472e-02,8.974397274774807351e-03,-8.304796816469650622e-02,1.193606020225537571e-02
-6.071151936304378660e-01,-7.790602129732261405e-01,6.757182911689264826e-02,5.207523295064380581e-02,-1.265756554486453279e-02,1.305166569020463629e-01,-1.931981809509959866e-03
6.688454514651097638e-01,7.225018636104761915e-01,-7.365206396880938367e-02,-5.330344703578801524e-02,4.376107062397691788e-02,-1.372137981705551513e-01,4.035191978720631401e-02
6.089603074289742235e-01,7.750069300287175666e-01,-9.531820444459918051e-02,-7.748105949809887261e-02,1.401987456574283267e-02,-1.092577375630074399e-01,3.617896631684276026e-02
7.235188030562329509e-01,6.792226896883525322e-01,-6.301415952768198159e-02,-6.910082329279772229e-02,-1.212477974404461197e-03,-7.887046560786090121e-02,1.446896360607340462e-02
5.874378964633542033e-01,7.864300026296791035e-01,-1.115886138752846118e-01,-7.495027510575173746e-02,4.131290503851583334e-02,-1.290887095381232363e-01,-2.086917491859963114e-03
5.866314921488324785e-01,7.881671067825161137e-01,-9.601960492582536921e-02,-8.167422016157296905e-02,6.651352887316905327e-02,-1.152750698178137551e-01,3.245412441486769661e-02
6.154515852517371544e-01,7.713694183403803084e-01,-8.042658795787481496e-02,-7.094975639443222570e-02,5.129303016369182733e-02,-1.077240356111525965e-01,2.169838440173726957e-02
6.309001200742530013e-01,7.617343289255293914e-01,-4.947410192646430060e-02,-6.410093302942027060e-02,2.260633637837216811e-02,-1.206275420839535567e-01,1.035296558122199978e-02
-6.362683362427283829e-01,-7.458470206069875985e-01,1.132659114411245921e-01,7.315960485370874566e-02,-8.379968393777859070e-02,1.168079474596685208e-01,5.181510574964781797e-03
-6.164038878163008439e-01,-7.740063091161434317e-01,4.279103237619066857e-02,5.267068511224789334e-02,-2.472674401297739535e-02,1.222362753459564633e-01,-2.832116048830739599e-02
6.391357931780142776e-01,7.556209768068568033e-01,-7.938307167149737109e-02,-8.920211821700779753e-02,5.629091287973822001e-03,-7.888076256511436513e-02,5.461314326873065172e-03
6.264362114478428945e-01,7.661627134441052478e-01,-5.744817135423602172e-02,-5.467922561589478453e-02,3.748501431016314916e-02,-1.134555416502885106e-01,2.230062767394639690e-03
-6.618577250682938784e-01,-7.333679965338788520e-01,1.060769807465241632e-01,1.040309827698296247e-01,-2.700767336097203986e-02,3.465943240854204438e-02,1.050102526884701647e-02
5.641745726639956215e-01,8.155987221876741522e-01,-9.889490409942199023e-02,-3.926567127314214284e-02,-3.323403828008734268e-02,-6.201612633212340298e-02,1.527349672546169865e-02
-6.462674242900372512e-01,-7.519977453211501572e-01,6.478096201573689539e-02,9.184151798989205473e-02,6.149609963625558146e-03,5.425133302989145617e-02,3.500492863627075596e-02
5.737160370784187835e-01,8.025422764233949291e-01,-7.435217397085626401e-02,-7.073885835815937884e-02,3.175175032299536876e-02,-1.207376421830207991e-01,2.564799422357056519e-02
6.429322380000230819e-01,7.402078854760836268e-01,-8.609128104080494837e-02,-7.883818385284853403e-02,3.588050589716740291e-02,-1.476160394532310960e-01,-4.500388769373152298e-02
6.350442283408399557e-01,7.552350607055412501e-01,-8.676363170819383075e-02,-1.060664668468993682e-01,4.681317927969135678e-02,-7.282605659739847803e-02,-8.105534017265660432e-03
6.415545342767094983e-01,7.546159095093747382e-01,-8.208699286557778751e-02,-7.788530137407803644e-02,-6.511484753704803972e-03,-7.771197602797413895e-02,-8.755766363897566490e-03
5.446212420014843181e-01,8.226663556752092932e-01,-2.128148888327873259e-02,-7.167334523726300033e-02,4.086321861162956620e-02,-1.378599140143298429e-01,-1.851057230075229057e-02
-6.362942699597404772e-01,-7.443760747009625645e-01,1.235257816595948244e-01,8.202571076456502408e-02,-6.059855636100117821e-02,1.228567398211851680e-01,1.676490130045350108e-02
