-7.221022452625840415e-01,-6.792346223621921197e-01,9.540509612485518001e-03,6.168951137577619731e-02,-5.073050541776986250e-02,1.339637564690950369e-02,2.115797152478169491e-02,-8.317897302935350901e-02,-4.879905860393016909e-02,-2.848265330811869042e-02
-7.188240756055472858e-01,-6.871513827993824819e-01,4.498879324644358690e-02,4.216900423945994097e-02,-2.178650415786042779e-02,5.006571518896989897e-02,2.922157837869452518e-02,-4.024154132400954709e-02,-8.847892416295870602e-03,-4.218902604137865497e-02
-6.944281600059017956e-01,-7.124180364295455981e-01,7.388964974011273147e-03,-3.065190572970246177e-02,-5.181024337160260868e-02,4.445880065695201333e-02,6.525795822466677262e-03,-6.039443285005505896e-02,8.594411251863987499e-04,-2.973612935328222642e-02
7.178222557063319575e-01,6.902604372796073973e-01,-2.362532642689377585e-02,4.711263635278357086e-03,1.362217478339032561e-02,-3.274469027012329170e-02,-2.484937764076182096e-03,6.933361287003175777e-02,5.826878459845026385e-03,3.982876092493983777e-02
7.156050866904436480e-01,6.926046273616003335e-01,-1.123432202789218957e-03,-3.815411278177482934e-02,2.079331046854138859e-02,-2.839126050319703068e-02,-9.697362833583774225e-03,5.922043120543570710e-02,3.372148459393562586e-02,2.783036764899012722e-02
7.110647302143541237e-01,6.986044137265604581e-01,-2.109439818670566513e-02,4.046485126075776567e-02,9.945740270983365744e-03,-2.088949240708251262e-02,1.418692827485555294e-02,1.351008899822509282e-02,3.612045622886200791e-02,4.508522269193744603e-02
-7.187389659005715137e-01,-6.826479152271978101e-01,3.070880429505894529e-02,5.697145490897915360e-02,-2.854437534998938153e-02,6.209836263932742850e-02,5.184086284526877308e-02,-6.955034756245312422e-02,-5.458901869220439927e-03,-3.149336237423930318e-02
7.338495834562344111e-01,6.669128534743571368e-01,-4.234837946034135381e-02,-6.914091572805224073e-02,-1.230740689555694448e-02,-1.704247400146646817e-03,-2.906312829389386121e-02,7.766791990261436018e-02,1.431903635546772843e-02,5.368240425970077084e-02
-7.258603615670036202e-01,-6.819938734923264301e-01,3.493471781544919830e-02,2.180004731629069971e-03,-2.779193401055272961e-02,1.268836535227395139e-03,1.376424036931685711e-02,-6.127767057006654888e-02,4.020739081300509464e-03,-4.529161055734804570e-02
-6.892311394418756398e-01,-7.135251107571166651e-01,7.303028946617720228e-04,1.527421213146775911e-02,6.895564634539948223e-03,8.318635816101284386e-02,5.170329638695134525e-03,-5.845784183040719090e-02,-2.072605081041796471e-03,-7.206005534662170142e-02
6.940772913343254968e-01,7.119247055176788352e-01,-2.429057750301359675e-02,1.743232099517858522e-03,4.049481702679333384e-02,-2.406203184975604092e-02,-2.290541973553350194e-02,5.417250118460114477e-02,3.045767523154361070e-02,6.496965917142043245e-02
7.127051625058907769e-01,6.972670641376355061e-01,-2.086263720332499211e-02,-1.984929096874055166e-02,3.203311758141101639e-02,-2.115348015789647249e-02,8.723168116313061507e-04,4.966160475872926500e-02,2.395935116270078279e-03,3.308144267722079590e-02
7.151948848313139928e-01,6.933345083186293056e-01,-1.261581528532828948e-02,-3.622197885966268408e-03,4.386910220159689032e-03,-4.401132365067369351e-02,-1.826076706092033888e-02,6.074786245993917672e-02,-3.999922927270123905e-03,4.019026986170237681e-02
-7.155880428440173358e-01,-6.907365106451616166e-01,3.891499019071915921e-02,2.233450235884293714e-02,-4.046859806250926311e-02,5.648146750979706095e-03,-7.343334951549904815e-03,-6.208986956233943783e-02,-1.637841273523937477e-02,-5.437537566016489854e-02
-7.079754680713747916e-01,-6.994979056292393027e-01,1.620680708314340898e-02,4.051696077499467030e-02,-1.198687370493488509e-02,5.883151926642202906e-02,3.160333760049799379e-02,-3.551168893277500266e-02,-2.159878858852365066e-02,-3.518437800925541814e-02
6.851053186779780813e-01,7.220366647466749388e-01,-2.249386685266031166e-02,-3.428253979581067507e-02,3.866985615270375487e-02,-3.453572334290567342e-02,-1.204253074822678703e-02,6.147416672485572081e-02,9.557452596528709376e-03,3.014922746350996025e-02
6.966228231118517522e-01,7.107715987142249059e-01,7.250432906193364502e-03,-5.570399098724392040e-02,2.092166884023011382e-03,-2.765055236938123231e-02,-1.927126449409759940e-02,3.518921033889224614e-02,3.642254586209475037e-02,5.157207748878513132e-02
7.189319349664878844e-01,6.843795765366875727e-01,-8.346501465298096153e-03,-3.434325231337900797e-02,3.383978545189926523e-02,-2.780742496141426143e-02,-1.700989303258711866e-02,5.981074898923448985e-02,5.205138939554029148e-02,7.083750265629332188e-02
7.158724596609045143e-01,6.900081516111872260e-01,1.159809571815311906e-04,-2.946422326385985183e-02,2.410590525233550704e-02,-3.136905249983234362e-02,-3.465502344781045546e-02,4.712493362646135581e-02,4.566618344862746759e-02,5.894892579201414795e-02
7.267847846967920855e-01,6.811532371568785882e-01,-1.702468140466391333e-02,-1.101454620452317450e-02,3.873450473309964642e-02,-1.401195185936102150e-02,-2.101579900207618465e-02,6.039681252344378248e-02,2.331118136099961588e-02,3.276335819113188746e-02
6.760526683490879485e-01,7.323670361211775948e-01,-4.100132269583953507e-03,-3.338811186578557414e-03,2.094877468136248366e-02,-1.869026775917277455e-03,-1.086855931572604413e-02,3.853152374207981234e-02,-1.274058500463666130e-02,6.599912457681673950e-02
