-6.548749875554876754e-01,-7.348310429713627023e-01,7.434284600000072574e-02,1.601100565499847250e-01
-6.868836000702216449e-01,-7.126874916487705436e-01,6.687322997614889020e-02,1.256798723523874506e-01
6.976877332665168963e-01,7.048714838539197336e-01,-5.626259631368934339e-02,-1.149892966977619918e-01
-7.046785836613927989e-01,-6.948918475223274660e-01,8.309141824714336155e-02,1.168299199248984954e-01
-6.979084132064756751e-01,-7.039648475646251846e-01,8.357268771853812450e-02,1.018476609276466327e-01
7.283081082977078680e-01,6.722545047619110647e-01,-9.432759626697925781e-02,-9.350660296270846272e-02
7.083248234410395305e-01,6.884576295048425720e-01,-7.533057835434668614e-02,-1.364820165391495976e-01
-6.917701164877463338e-01,-7.091896052376597259e-01,5.886247185198668908e-02,1.226353096169948420e-01
-6.962076633084947064e-01,-7.029473627664698521e-01,8.063140758568765332e-02,1.210721720336316171e-01
7.665671585656158582e-01,6.291110556517827135e-01,-8.629179555479343788e-02,-9.564411683562827615e-02
-7.116958765802314790e-01,-6.940831914178573481e-01,6.208381108738571241e-02,8.878684052698151974e-02
-7.075375838016927377e-01,-6.944633895638614440e-01,8.844748469236569932e-02,9.637536259401990879e-02
7.086355077211263787e-01,6.951128349095525571e-01,-6.805737725244238867e-02,-1.001102259629109426e-01
-6.851212913824665796e-01,-7.175373255657119254e-01,6.869113649432755098e-02,1.050263313723966280e-01
6.810837344995307463e-01,7.190518575238947774e-01,-6.645079829854004527e-02,-1.211349008217523227e-01
-6.938167951351422724e-01,-7.066052431682456891e-01,8.102891307318375869e-02,1.129672534928726074e-01
-6.939935443644884572e-01,-7.089921170684028162e-01,7.740201893998133187e-02,9.854981369487052223e-02
6.889575848033284711e-01,7.118969438671503003e-01,-8.954667128364687811e-02,-1.025747596467779937e-01
7.008894240167825584e-01,6.989933687302575249e-01,-9.606764198847006497e-02,-1.045623925478194605e-01
-6.774178585162530242e-01,-7.216489239858407956e-01,7.541839142097185589e-02,1.209956268168603383e-01
-7.130715303740279287e-01,-6.898409211121958595e-01,5.400087037305001392e-02,1.128379463127186233e-01
6.913224129110893124e-01,7.087267240444414806e-01,-8.009483381737313168e-02,-1.156052318357212866e-01
7.320257208361895529e-01,6.727647324066373669e-01,-7.272729305885525242e-02,-7.897277827463158872e-02
6.871998279922801878e-01,7.130193212754190046e-01,-6.427522145651105856e-02,-1.234039699606050144e-01
7.032950998426735767e-01,6.980060652265058785e-01,-7.725697321259890338e-02,-1.104305009239843205e-01
7.147658998128558760e-01,6.902800925106586938e-01,-4.971894452639712830e-02,-1.007528108956564222e-01
6.971574636678116166e-01,7.048183525643423319e-01,-8.324730321469173133e-02,-1.013530820855070708e-01
6.924716204484966386e-01,7.058528247103140751e-01,-9.543166546623420288e-02,-1.146631673565860349e-01
7.062816427182576628e-01,6.987437939482589178e-01,-6.229348793244014054e-02,-9.509402157445731585e-02
-7.064653160383406183e-01,-6.995692562921785873e-01,6.773533978282744727e-02,8.319577291041065081e-02
7.093028089966346705e-01,6.876962522549475709e-01,-7.729287724255484715e-02,-1.341238267853648025e-01
7.343532997302596455e-01,6.684430353450778739e-01,-8.040301015875728208e-02,-8.628149066485342467e-02
6.921579849974068832e-01,7.036595452497289571e-01,-2.402441591848718944e-02,-1.587557735109170476e-01
6.846451042390730990e-01,7.119353259781766585e-01,-9.313130386473665590e-02,-1.254421504370458185e-01
-6.858678084572279454e-01,-7.118036421530321567e-01,9.332738327883143004e-02,1.192095796070240937e-01
7.094983162101885510e-01,6.928245516767380652e-01,-7.627973747665749149e-02,-1.038637643229170515e-01
-6.943708800004961823e-01,-7.045063424519691919e-01,6.939629335953372002e-02,1.292441446265283067e-01
-6.830809594235633941e-01,-7.138412290747168099e-01,8.472806309241250056e-02,1.290436277802587128e-01
-7.156252420579423124e-01,-6.896201521859512962e-01,4.279203143902103601e-02,1.023396339345554878e-01
-7.020776059836741911e-01,-7.015159756295045179e-01,7.651761676977011928e-02,9.543283206890532111e-02
-7.272454310561118351e-01,-6.734295000880636817e-01,7.582936159556914746e-02,1.088884720214188806e-01
7.187204273783767139e-01,6.824707893903546596e-01,-6.737883229748170555e-02,-1.146065524138016600e-01
-6.996153237764781707e-01,-7.003073317495438488e-01,4.422617231999791121e-02,1.347296757098812581e-01
-7.109229454824117500e-01,-6.905805381533407505e-01,6.234127349969841719e-02,1.174761743030885985e-01
6.978130923973947519e-01,7.018534595021043154e-01,-7.667721009791510223e-02,-1.207444198102470140e-01
7.000055772564488521e-01,7.040594421520399715e-01,-7.265684947753431322e-02,-9.493932773315409690e-02
7.155751832051661099e-01,6.854007653403391132e-01,-6.646222241227948968e-02,-1.173060997723103238e-01
7.283510855773425163e-01,6.689844587629277806e-01,-4.073392003851515619e-02,-1.424964484830236466e-01
7.292621387962173740e-01,6.720921032481468327e-01,-5.751564602738906684e-02,-1.147209140998329685e-01
6.864682796676883081e-01,7.084071040525133922e-01,-7.792591317618960400e-02,-1.443891546954716720e-01
