6.445378565300169393e-01,7.263438759758867880e-01,-6.388501158345630260e-02,-5.337177939390744252e-02,1.762086822097685967e-01,-1.378991809447157879e-01
6.295230153375890314e-01,7.539495099593852556e-01,-2.662348020833882334e-02,-6.626214289252088663e-02,1.289929769448794339e-01,-1.162851676356784075e-01
-6.876177104375278404e-01,-7.020589228686455741e-01,6.065931879920700986e-02,3.595658298451851614e-02,-1.584917587026699326e-01,6.483121716732866135e-02
-6.873371460311537007e-01,-6.937574741601361117e-01,3.765160856584695570e-02,1.004627822081978483e-01,-1.509105780104979533e-01,1.094705345772377103e-01
6.378410248776287261e-01,7.463754506682950263e-01,-5.374569763857599616e-03,-9.027170572422904549e-02,1.357122835318118892e-01,-9.740032272445642292e-02
6.857312995055011573e-01,7.077106849008959477e-01,-8.817653462231357306e-03,-1.057732181475560113e-01,8.719326677911884427e-02,-1.002485954720390565e-01
5.683616268290435647e-01,8.045593360640722613e-01,-6.339763198876058325e-02,-8.318126784719669098e-02,1.162831115517272834e-01,-7.203603824323850935e-02
6.267749351481267661e-01,7.625503678034961652e-01,-1.802985990567020427e-02,-5.522415615522385107e-02,1.201929140592219863e-01,-8.859456739265755831e-02
6.808517939550132736e-01,7.148700304352632040e-01,-2.889258083340231001e-03,-6.900947162480060293e-02,1.066985334605856650e-01,-9.615842253739417811e-02
-6.752737375065595016e-01,-7.152323571613119491e-01,9.429045323444922369e-03,3.127763292301358189e-02,-1.145526071348151320e-01,1.351242305622269713e-01
-7.200720157836064672e-01,-6.690148708718881565e-01,6.803417817025285419e-02,6.131011457065300291e-02,-1.261757724859612906e-01,9.801780209332909555e-02
6.106173942504606877e-01,7.700296996043476394e-01,-2.763982572677934138e-02,-5.140387050171427857e-02,1.282419400960328748e-01,-1.197845837228535548e-01
6.009324555613287933e-01,7.764162304629368405e-01,-3.566382532384886062e-03,-5.349250294917049647e-02,1.379902996044049535e-01,-1.189223746218854849e-01
-6.388577752084743100e-01,-7.439731708550926248e-01,2.120520153251787693e-02,8.199613703635348638e-02,-1.604369927853196987e-01,7.383500787960661782e-02
5.344836617711292703e-01,8.314646874670186261e-01,-3.354600471855091054e-02,-9.098380931900307278e-02,9.919098328431980027e-02,-6.124907868216417778e-02
-7.183260686139755213e-01,-6.843047037772490571e-01,2.870523688851749078e-02,4.413050860166011294e-03,-1.062795337012683305e-01,5.996604548777750843e-02
