-7.371633223223785780e-01,-6.639352649144348861e-01,2.890668269328804801e-02,-1.147983020922049152e-01,3.976134131180203424e-02,-1.360108433673750880e-02
7.020593393391914017e-01,7.050720655870281739e-01,-3.965316357504902051e-02,8.888545373990205944e-02,-2.264958273835774097e-02,2.559476119273283289e-04
7.207598340270777726e-01,6.844518676915655186e-01,-6.625835595929414901e-02,8.655828151686319194e-02,-1.103482170148504388e-02,5.160362702595774897e-03
7.526882359820331603e-01,6.566645595580833383e-01,-7.810100074603846913e-04,4.282672619643483614e-02,-1.292543517564149515e-02,1.581993384397367003e-02
-7.144948521493886817e-01,-6.966962516643648851e-01,5.996386902349748124e-03,-6.178430312993460349e-02,1.603713954233920366e-02,-9.962705518166445166e-04
-7.091727036472018630e-01,-7.003057959344197725e-01,1.930827971767172524e-02,-6.717224823838768843e-02,4.078237823024853659e-02,9.886637912176433549e-03
-7.451432663373448451e-01,-6.627922796535504757e-01,2.549249442776338123e-02,-6.094124303819282995e-02,3.296120488286308908e-02,4.214648412733866707e-03
6.905424157106730965e-01,7.189563117484355503e-01,-1.713257388097756684e-02,7.490601628147866564e-02,-1.604448732278453138e-02,-9.546306361889696224e-03
-7.385390343445547012e-01,-6.669588994512850588e-01,1.243430265260297291e-02,-8.338489644569492543e-02,5.035376850820335454e-02,-9.097601411888455933e-03
7.130567802395284538e-01,6.956176182158626542e-01,-7.597506934814727761e-03,8.216334475724576536e-02,-2.868296442368717392e-02,-5.908265453940744587e-03
-7.498249542613304452e-01,-6.552924036000323804e-01,5.282292994049033602e-02,-7.115454105734332624e-02,1.160570524531174576e-02,1.914368606788533628e-02
7.708124964642694144e-01,6.299346059713964996e-01,-1.576164474186250372e-02,9.365630381019515727e-02,-1.295542118525577378e-03,2.979324830415230278e-03
-7.195117552169386643e-01,-6.898938618257813848e-01,9.935052254798805091e-03,-7.548540633297888547e-02,1.881416104362792011e-02,-1.409145242385673701e-02
-7.211073803569205687e-01,-6.874961636124387043e-01,8.974639233523328680e-03,-7.995073790169247852e-02,2.711482957290619125e-02,-1.205372928988304899e-02
6.650435499529026018e-01,7.407537115972893105e-01,-2.319908362207113647e-02,7.387691227390590087e-02,-5.475373665670401485e-02,-2.654824849025913883e-03
-7.210929285450095039e-01,-6.835085102907586529e-01,1.653843242852529385e-02,-1.032363129643154021e-01,3.882928464975090449e-02,-2.005331280409688652e-02
-7.228817977882586732e-01,-6.807731714543990842e-01,4.109360060891707744e-02,-1.005088689949187875e-01,4.616992409799235836e-02,-8.210773744142326955e-03
-7.120949824271792794e-01,-6.935960117762836052e-01,2.060182919988076677e-02,-9.749223386560458560e-02,4.256356030865215967e-02,1.022158272644119875e-02
-7.044668843993102669e-01,-7.039490355681110589e-01,9.901967409903572256e-03,-7.218574755246963404e-02,5.192282426335043111e-02,-1.331740664232034833e-02
-7.165871768163488698e-01,-6.864202822673312054e-01,5.894109780931055392e-02,-8.799489206300935284e-02,6.305789489771707057e-02,1.168597301610946673e-02
-7.325791282747654565e-01,-6.671533412931301976e-01,2.009876386270225898e-02,-1.186437607432657138e-01,2.121497643741972194e-02,-5.747923555722337513e-02
-7.649566856954943539e-01,-6.317393910868770446e-01,3.116552361146543090e-02,-1.119379733733265325e-01,4.666972790932309711e-02,8.194358480808877632e-03
-7.337010490603150803e-01,-6.750076438588048511e-01,1.530025212456259838e-02,-7.588781299455439611e-02,7.102740142348498188e-03,1.986088184569796949e-03
7.140180493809422657e-01,6.939275100293097465e-01,-1.715841838796338878e-02,7.840597866741247368e-02,-4.546659617257971936e-02,-1.156355494062804093e-02
-7.097424009050927740e-01,-6.911292871989157538e-01,3.840052226185824980e-02,-1.063425027050590860e-01,7.341179713215154057e-02,-2.081856824236289968e-02
-7.204552216111993479e-01,-6.860944579280994216e-01,4.552224932462930335e-03,-7.848860201288819505e-02,6.134053892040405853e-02,-1.657779661735424639e-02
-7.161509341288178065e-01,-6.911195414257398362e-01,4.719377778637913468e-02,-7.908665545967158428e-02,2.188993189399448050e-02,2.281442863684957426e-02
7.420698110697366845e-01,6.606652969592939906e-01,-5.402579903845630693e-02,7.510494354991431587e-02,-6.493727735577749238e-02,8.796101116549990759e-03
-7.165405288214597990e-01,-6.926979815969384058e-01,2.161624763394852378e-02,-7.075520240886784551e-02,3.466918140827272149e-02,7.978964756052971813e-03
7.181301731112694764e-01,6.899788275673677251e-01,-3.008672887871483362e-02,7.987482276036066142e-02,-3.053684358029832083e-02,7.580200991746995770e-04
-7.192335860530604252e-01,-6.876110799723188505e-01,5.975673660488292453e-03,-9.749734487188528587e-02,1.838329370761442039e-02,-3.829487204864057918e-03
-7.041123320139540676e-01,-6.988308989453299036e-01,2.573283432770465812e-02,-1.164218992488845472e-01,4.023298501024034218e-02,-5.125242925441797319e-03
7.259162439906968745e-01,6.804039240541169820e-01,-1.585497849577367085e-02,9.481250543599412106e-02,-2.171928457270955182e-02,1.958540246449469793e-02
-7.290220438732606389e-01,-6.719989122646269353e-01,7.736086340539118089e-02,-7.719279967003692122e-02,6.995783000367346294e-02,-1.033402029525780710e-02
6.798381518360385734e-01,7.293156601428666397e-01,-3.374169291839681367e-02,5.782657432887184507e-02,-2.707838775999356351e-02,-2.651606221220196777e-02
-7.148529779186145738e-01,-6.887915928992855985e-01,7.422124856766122714e-02,-8.368774863272575304e-02,4.074960322294349929e-02,-1.945246357583775565e-02
-7.073266039353067747e-01,-7.018045027185506601e-01,2.453528195803967790e-02,-7.359451475135840581e-02,3.376848912452862228e-02,1.035282237493885885e-03
-7.229743823337801967e-01,-6.800434259558637562e-01,5.087844735289412390e-02,-1.058668204474480928e-01,3.243553359973806033e-02,-7.192959804675039563e-04
7.126158263108101076e-01,6.932063265670217467e-01,-4.246979393485050130e-02,9.009830918483981155e-02,-4.035863028069373859e-02,9.667737369587134366e-03
-8.292303737511169670e-01,-5.524877977408050311e-01,4.797701808028437265e-02,-6.027851525430615726e-02,1.575539125407211805e-02,3.083333548920646344e-02
7.340878766989017423e-01,6.746403234682085692e-01,-3.187147025002046857e-02,6.699261257211334974e-02,-1.703295450138168909e-02,-1.347222848037115533e-02
-7.113924005571360398e-01,-6.942944622597529980e-01,2.855005325639721134e-02,-9.848727463236808810e-02,3.352219387514560056e-02,-1.540992593552462271e-02
7.246429656699978628e-01,6.838091476811757330e-01,8.438442679393538814e-03,6.810775449995390418e-02,-4.678238935670943344e-02,1.997889788581761611e-02
-6.938325742755448999e-01,-7.126634799849115298e-01,3.257207818221789092e-02,-8.652112548685347848e-02,4.647870619526262015e-02,8.722247528146300269e-05
6.699235118304297520e-01,7.339067404722837695e-01,-4.599957478717368875e-02,9.323964797783317049e-02,-4.202642431004118689e-02,-2.751619561873163734e-03
-7.433523825718200140e-01,-6.646091925976216341e-01,-3.744737649889821798e-03,-6.433016325958224035e-02,3.638887914102299781e-02,-1.566246945169061031e-02
7.431171027889790226e-01,6.617233533858014605e-01,-3.673094023530439067e-02,7.674296883929480895e-02,-5.142193504593361303e-02,4.039119416034091595e-03
-7.095317595930454857e-01,-6.989782718449299992e-01,1.563022530736252538e-02,-7.854191762988435577e-02,3.627048263661868110e-02,1.629027128810607572e-02
-7.101754499370563911e-01,-6.972758256139187649e-01,3.907958627110805216e-02,-7.763451232695824100e-02,4.352518035384037726e-02,-2.912117601944084512e-03
7.123920487378139210e-01,6.928516596644546111e-01,-1.172783400602913501e-02,1.079663932727982778e-01,-2.564161614165017325e-02,-1.539464252796022550e-03
